Name,YT Scope Project,
File,C:\Users\Banan\mas247\mas247_olje\StepResponsePlot.csv,
Starttime of export,133437580216110000,Monday, November 6, 2023,16:27:01.611
Endtime of export,133437583732510000,Monday, November 6, 2023,16:32:53.251


Name,Level_Transmitter_2,Name,Pressure_Differencial_Transmitter_1
SymbolComment,,SymbolComment,
Data-Type,INT16,Data-Type,INT16
SampleTime[ms],10,SampleTime[ms],10
VariableSize,2,VariableSize,2
SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472
IndexOffset,385156,IndexOffset,385160
SymbolName,MAIN.Level_Transmitter_2,SymbolName,MAIN.Pressure_Differencial_Transmitter_1
NetID,5.112.67.239.1.1,NetID,5.112.67.239.1.1
Port,851,Port,851
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

330800,17697,330800,23708
330810,17697,330810,23706
330820,17695,330820,23708
330830,17695,330830,23704
330840,17694,330840,23698
330850,17697,330850,23697
330860,17704,330860,23698
330870,17701,330870,23698
330880,17694,330880,23695
330890,17694,330890,23695
330900,17701,330900,23702
330910,17702,330910,23698
330920,17698,330920,23689
330930,17697,330930,23687
330940,17693,330940,23687
330950,17693,330950,23689
330960,17698,330960,23693
330970,17695,330970,23687
330980,17693,330980,23679
330990,17697,330990,23682
331000,17701,331000,23679
331010,17706,331010,23674
331020,17704,331020,23675
331030,17698,331030,23677
331040,17694,331040,23674
331050,17694,331050,23674
331060,17695,331060,23671
331070,17694,331070,23670
331080,17691,331080,23673
331090,17689,331090,23670
331100,17693,331100,23669
331110,17694,331110,23665
331120,17699,331120,23660
331130,17698,331130,23666
331140,17690,331140,23663
331150,17691,331150,23660
331160,17694,331160,23662
331170,17697,331170,23662
331180,17695,331180,23660
331190,17689,331190,23658
331200,17691,331200,23658
331210,17695,331210,23659
331220,17698,331220,23655
331230,17699,331230,23654
331240,17695,331240,23655
331250,17697,331250,23655
331260,17701,331260,23658
331270,17698,331270,23659
331280,17698,331280,23655
331290,17694,331290,23654
331300,17695,331300,23650
331310,17697,331310,23647
331320,17697,331320,23650
331330,17698,331330,23648
331340,17695,331340,23644
331350,17697,331350,23644
331360,17698,331360,23646
331370,17698,331370,23647
331380,17695,331380,23643
331390,17694,331390,23643
331400,17695,331400,23642
331410,17693,331410,23640
331420,17693,331420,23638
331430,17694,331430,23636
331440,17694,331440,23640
331450,17690,331450,23638
331460,17690,331460,23636
331470,17697,331470,23638
331480,17694,331480,23639
331490,17687,331490,23635
331500,17691,331500,23631
331510,17697,331510,23632
331520,17694,331520,23634
331530,17690,331530,23631
331540,17694,331540,23632
331550,17695,331550,23634
331560,17694,331560,23631
331570,17694,331570,23631
331580,17693,331580,23631
331590,17697,331590,23631
331600,17697,331600,23632
331610,17695,331610,23630
331620,17697,331620,23627
331630,17698,331630,23627
331640,17705,331640,23626
331650,17705,331650,23627
331660,17702,331660,23627
331670,17704,331670,23626
331680,17699,331680,23624
331690,17695,331690,23620
331700,17698,331700,23621
331710,17697,331710,23620
331720,17699,331720,23613
331730,17697,331730,23612
331740,17694,331740,23616
331750,17699,331750,23619
331760,17698,331760,23617
331770,17698,331770,23615
331780,17694,331780,23623
331790,17697,331790,23621
331800,17697,331800,23616
331810,17694,331810,23615
331820,17698,331820,23612
331830,17697,331830,23615
331840,17694,331840,23615
331850,17699,331850,23615
331860,17699,331860,23617
331870,17697,331870,23613
331880,17698,331880,23612
331890,17695,331890,23612
331900,17699,331900,23608
331910,17704,331910,23609
331920,17699,331920,23607
331930,17697,331930,23605
331940,17699,331940,23607
331950,17699,331950,23605
331960,17698,331960,23607
331970,17701,331970,23607
331980,17704,331980,23604
331990,17702,331990,23605
332000,17701,332000,23603
332010,17698,332010,23604
332020,17695,332020,23608
332030,17697,332030,23603
332040,17698,332040,23604
332050,17694,332050,23604
332060,17691,332060,23599
332070,17693,332070,23603
332080,17695,332080,23601
332090,17697,332090,23599
332100,17699,332100,23597
332110,17697,332110,23597
332120,17691,332120,23601
332130,17691,332130,23601
332140,17691,332140,23593
332150,17691,332150,23588
332160,17698,332160,23593
332170,17698,332170,23593
332180,17694,332180,23595
332190,17698,332190,23595
332200,17701,332200,23589
332210,17702,332210,23591
332220,17698,332220,23593
332230,17697,332230,23589
332240,17701,332240,23589
332250,17704,332250,23592
332260,17699,332260,23592
332270,17699,332270,23593
332280,17699,332280,23585
332290,17699,332290,23585
332300,17701,332300,23588
332310,17695,332310,23582
332320,17695,332320,23588
332330,17695,332330,23589
332340,17693,332340,23592
332350,17698,332350,23593
332360,17697,332360,23585
332370,17694,332370,23585
332380,17697,332380,23585
332390,17698,332390,23585
332400,17698,332400,23581
332410,17698,332410,23580
332420,17698,332420,23582
332430,17699,332430,23577
332440,17698,332440,23573
332450,17691,332450,23580
332460,17694,332460,23580
332470,17699,332470,23573
332480,17697,332480,23573
332490,17698,332490,23576
332500,17699,332500,23576
332510,17701,332510,23573
332520,17698,332520,23573
332530,17694,332530,23576
332540,17695,332540,23573
332550,17693,332550,23569
332560,17695,332560,23573
332570,17695,332570,23573
332580,17693,332580,23572
332590,17693,332590,23573
332600,17690,332600,23572
332610,17693,332610,23570
332620,17699,332620,23573
332630,17699,332630,23570
332640,17693,332640,23568
332650,17694,332650,23570
332660,17699,332660,23569
332670,17697,332670,23572
332680,17691,332680,23574
332690,17693,332690,23574
332700,17694,332700,23573
332710,17699,332710,23569
332720,17694,332720,23566
332730,17694,332730,23569
332740,17695,332740,23569
332750,17697,332750,23570
332760,17702,332760,23569
332770,17699,332770,23568
332780,17694,332780,23568
332790,17694,332790,23566
332800,17694,332800,23570
332810,17693,332810,23570
332820,17694,332820,23569
332830,17695,332830,23569
332840,17698,332840,23566
332850,17701,332850,23569
332860,17698,332860,23570
332870,17701,332870,23568
332880,17699,332880,23566
332890,17691,332890,23570
332900,17695,332900,23570
332910,17697,332910,23570
332920,17693,332920,23570
332930,17697,332930,23569
332940,17701,332940,23573
332950,17698,332950,23570
332960,17701,332960,23566
332970,17698,332970,23569
332980,17694,332980,23566
332990,17693,332990,23566
333000,17694,333000,23570
333010,17701,333010,23570
333020,17699,333020,23568
333030,17699,333030,23568
333040,17702,333040,23569
333050,17702,333050,23566
333060,17698,333060,23565
333070,17698,333070,23569
333080,17695,333080,23565
333090,17694,333090,23564
333100,17694,333100,23568
333110,17697,333110,23565
333120,17701,333120,23565
333130,17697,333130,23568
333140,17694,333140,23565
333150,17693,333150,23565
333160,17691,333160,23565
333170,17698,333170,23564
333180,17699,333180,23560
333190,17695,333190,23558
333200,17698,333200,23562
333210,17698,333210,23562
333220,17695,333220,23560
333230,17691,333230,23558
333240,17697,333240,23558
333250,17698,333250,23561
333260,17695,333260,23557
333270,17697,333270,23557
333280,17698,333280,23553
333290,17697,333290,23553
333300,17697,333300,23558
333310,17695,333310,23556
333320,17697,333320,23556
333330,17698,333330,23562
333340,17695,333340,23556
333350,17691,333350,23549
333360,17693,333360,23553
333370,17695,333370,23554
333380,17698,333380,23554
333390,17705,333390,23556
333400,17706,333400,23554
333410,17702,333410,23554
333420,17694,333420,23553
333430,17693,333430,23554
333440,17694,333440,23553
333450,17691,333450,23550
333460,17698,333460,23550
333470,17702,333470,23550
333480,17698,333480,23549
333490,17694,333490,23543
333500,17693,333500,23541
333510,17697,333510,23543
333520,17705,333520,23547
333530,17702,333530,23543
333540,17699,333540,23538
333550,17695,333550,23535
333560,17697,333560,23529
333570,17694,333570,23530
333580,17689,333580,23530
333590,17693,333590,23527
333600,17695,333600,23525
333610,17695,333610,23523
333620,17695,333620,23526
333630,17693,333630,23521
333640,17699,333640,23518
333650,17701,333650,23521
333660,17698,333660,23519
333670,17699,333670,23518
333680,17691,333680,23518
333690,17693,333690,23513
333700,17697,333700,23511
333710,17695,333710,23513
333720,17693,333720,23510
333730,17695,333730,23508
333740,17697,333740,23507
333750,17695,333750,23504
333760,17694,333760,23503
333770,17698,333770,23502
333780,17698,333780,23498
333790,17698,333790,23499
333800,17695,333800,23500
333810,17693,333810,23499
333820,17698,333820,23500
333830,17697,333830,23496
333840,17693,333840,23495
333850,17697,333850,23492
333860,17702,333860,23487
333870,17704,333870,23491
333880,17694,333880,23491
333890,17693,333890,23487
333900,17698,333900,23488
333910,17699,333910,23486
333920,17698,333920,23480
333930,17691,333930,23478
333940,17697,333940,23478
333950,17701,333950,23479
333960,17698,333960,23480
333970,17697,333970,23482
333980,17695,333980,23476
333990,17701,333990,23472
334000,17701,334000,23476
334010,17697,334010,23480
334020,17697,334020,23478
334030,17694,334030,23472
334040,17691,334040,23475
334050,17693,334050,23472
334060,17695,334060,23469
334070,17698,334070,23467
334080,17699,334080,23468
334090,17698,334090,23469
334100,17697,334100,23463
334110,17698,334110,23460
334120,17698,334120,23467
334130,17694,334130,23465
334140,17693,334140,23460
334150,17697,334150,23460
334160,17701,334160,23460
334170,17699,334170,23461
334180,17697,334180,23459
334190,17694,334190,23457
334200,17694,334200,23457
334210,17699,334210,23460
334220,17699,334220,23461
334230,17699,334230,23456
334240,17695,334240,23456
334250,17697,334250,23456
334260,17695,334260,23453
334270,17694,334270,23448
334280,17695,334280,23449
334290,17699,334290,23453
334300,17699,334300,23449
334310,17697,334310,23448
334320,17699,334320,23448
334330,17695,334330,23448
334340,17697,334340,23447
334350,17698,334350,23441
334360,17694,334360,23443
334370,17697,334370,23444
334380,17694,334380,23443
334390,17694,334390,23443
334400,17698,334400,23444
334410,17699,334410,23440
334420,17697,334420,23439
334430,17695,334430,23440
334440,17697,334440,23437
334450,17698,334450,23437
334460,17701,334460,23437
334470,17698,334470,23437
334480,17701,334480,23436
334490,17705,334490,23433
334500,17704,334500,23436
334510,17702,334510,23434
334520,17701,334520,23437
334530,17704,334530,23436
334540,17697,334540,23428
334550,17693,334550,23430
334560,17698,334560,23436
334570,17702,334570,23430
334580,17694,334580,23432
334590,17689,334590,23429
334600,17693,334600,23424
334610,17693,334610,23425
334620,17695,334620,23422
334630,17699,334630,23424
334640,17699,334640,23425
334650,17698,334650,23424
334660,17694,334660,23424
334670,17691,334670,23422
334680,17691,334680,23417
334690,17695,334690,23416
334700,17702,334700,23416
334710,17702,334710,23418
334720,17691,334720,23422
334730,17690,334730,23417
334740,17686,334740,23414
334750,17691,334750,23418
334760,17695,334760,23418
334770,17689,334770,23416
334780,17689,334780,23416
334790,17690,334790,23422
334800,17698,334800,23418
334810,17701,334810,23416
334820,17698,334820,23420
334830,17698,334830,23418
334840,17694,334840,23416
334850,17698,334850,23414
334860,17698,334860,23414
334870,17702,334870,23414
334880,17699,334880,23410
334890,17698,334890,23409
334900,17701,334900,23405
334910,17694,334910,23404
334920,17695,334920,23406
334930,17695,334930,23410
334940,17694,334940,23409
334950,17695,334950,23406
334960,17697,334960,23409
334970,17698,334970,23405
334980,17702,334980,23404
334990,17701,334990,23404
335000,17694,335000,23402
335010,17698,335010,23406
335020,17698,335020,23404
335030,17695,335030,23400
335040,17697,335040,23401
335050,17699,335050,23402
335060,17693,335060,23400
335070,17691,335070,23401
335080,17697,335080,23404
335090,17693,335090,23398
335100,17691,335100,23401
335110,17690,335110,23402
335120,17690,335120,23400
335130,17689,335130,23400
335140,17691,335140,23401
335150,17697,335150,23406
335160,17699,335160,23405
335170,17699,335170,23400
335180,17697,335180,23395
335190,17701,335190,23391
335200,17697,335200,23390
335210,17687,335210,23393
335220,17690,335220,23393
335230,17690,335230,23393
335240,17690,335240,23395
335250,17697,335250,23394
335260,17701,335260,23391
335270,17701,335270,23390
335280,17695,335280,23390
335290,17695,335290,23391
335300,17695,335300,23386
335310,17694,335310,23387
335320,17693,335320,23390
335330,17691,335330,23389
335340,17697,335340,23389
335350,17701,335350,23387
335360,17698,335360,23386
335370,17697,335370,23385
335380,17697,335380,23387
335390,17701,335390,23390
335400,17702,335400,23385
335410,17701,335410,23381
335420,17699,335420,23385
335430,17694,335430,23383
335440,17697,335440,23379
335450,17699,335450,23379
335460,17695,335460,23378
335470,17695,335470,23378
335480,17698,335480,23381
335490,17698,335490,23379
335500,17695,335500,23378
335510,17697,335510,23381
335520,17695,335520,23381
335530,17694,335530,23377
335540,17691,335540,23377
335550,17691,335550,23378
335560,17695,335560,23378
335570,17694,335570,23378
335580,17699,335580,23374
335590,17695,335590,23375
335600,17687,335600,23377
335610,17693,335610,23374
335620,17697,335620,23375
335630,17701,335630,23377
335640,17698,335640,23377
335650,17699,335650,23377
335660,17702,335660,23374
335670,17698,335670,23374
335680,17695,335680,23374
335690,17697,335690,23371
335700,17694,335700,23369
335710,17698,335710,23367
335720,17699,335720,23371
335730,17698,335730,23371
335740,17701,335740,23370
335750,17698,335750,23371
335760,17697,335760,23367
335770,17697,335770,23367
335780,17697,335780,23367
335790,17698,335790,23363
335800,17701,335800,23367
335810,17699,335810,23369
335820,17695,335820,23366
335830,17698,335830,23367
335840,17702,335840,23365
335850,17697,335850,23362
335860,17695,335860,23362
335870,17691,335870,23365
335880,17689,335880,23366
335890,17694,335890,23362
335900,17693,335900,23359
335910,17693,335910,23356
335920,17695,335920,23354
335930,17697,335930,23354
335940,17695,335940,23354
335950,17697,335950,23351
335960,17698,335960,23344
335970,17693,335970,23348
335980,17694,335980,23348
335990,17695,335990,23343
336000,17694,336000,23343
336010,17694,336010,23340
336020,17701,336020,23336
336030,17702,336030,23335
336040,17699,336040,23335
336050,17699,336050,23336
336060,17698,336060,23336
336070,17702,336070,23332
336080,17695,336080,23328
336090,17690,336090,23324
336100,17691,336100,23326
336110,17693,336110,23320
336120,17694,336120,23316
336130,17702,336130,23320
336140,17702,336140,23317
336150,17697,336150,23313
336160,17694,336160,23312
336170,17693,336170,23311
336180,17697,336180,23312
336190,17701,336190,23313
336200,17699,336200,23309
336210,17697,336210,23309
336220,17698,336220,23313
336230,17699,336230,23311
336240,17695,336240,23303
336250,17697,336250,23300
336260,17702,336260,23304
336270,17702,336270,23309
336280,17695,336280,23304
336290,17694,336290,23299
336300,17698,336300,23299
336310,17702,336310,23296
336320,17699,336320,23297
336330,17699,336330,23296
336340,17697,336340,23292
336350,17694,336350,23293
336360,17694,336360,23288
336370,17693,336370,23288
336380,17697,336380,23292
336390,17698,336390,23285
336400,17695,336400,23287
336410,17698,336410,23288
336420,17704,336420,23282
336430,17705,336430,23278
336440,17701,336440,23280
336450,17701,336450,23278
336460,17699,336460,23274
336470,17699,336470,23276
336480,17695,336480,23274
336490,17697,336490,23272
336500,17697,336500,23272
336510,17694,336510,23270
336520,17699,336520,23269
336530,17695,336530,23269
336540,17694,336540,23269
336550,17699,336550,23268
336560,17701,336560,23268
336570,17695,336570,23265
336580,17694,336580,23262
336590,17694,336590,23266
336600,17691,336600,23264
336610,17694,336610,23258
336620,17698,336620,23264
336630,17701,336630,23265
336640,17691,336640,23262
336650,17690,336650,23260
336660,17699,336660,23257
336670,17698,336670,23256
336680,17695,336680,23253
336690,17694,336690,23254
336700,17695,336700,23258
336710,17695,336710,23256
336720,17697,336720,23256
336730,17699,336730,23258
336740,17701,336740,23254
336750,17698,336750,23250
336760,17693,336760,23250
336770,17693,336770,23249
336780,17691,336780,23245
336790,17693,336790,23243
336800,17701,336800,23248
336810,17702,336810,23248
336820,17694,336820,23243
336830,17690,336830,23242
336840,17694,336840,23245
336850,17698,336850,23243
336860,17698,336860,23242
336870,17699,336870,23243
336880,17699,336880,23239
336890,17702,336890,23234
336900,17705,336900,23230
336910,17697,336910,23234
336920,17699,336920,23234
336930,17701,336930,23231
336940,17695,336940,23229
336950,17695,336950,23231
336960,17699,336960,23235
336970,17697,336970,23231
336980,17693,336980,23231
336990,17691,336990,23229
337000,17698,337000,23230
337010,17701,337010,23229
337020,17695,337020,23227
337030,17695,337030,23227
337040,17698,337040,23226
337050,17695,337050,23222
337060,17695,337060,23221
337070,17695,337070,23225
337080,17694,337080,23225
337090,17693,337090,23226
337100,17699,337100,23225
337110,17699,337110,23222
337120,17691,337120,23222
337130,17694,337130,23219
337140,17698,337140,23219
337150,17702,337150,23219
337160,17702,337160,23218
337170,17694,337170,23222
337180,17695,337180,23222
337190,17701,337190,23218
337200,17699,337200,23217
337210,17705,337210,23218
337220,17698,337220,23219
337230,17695,337230,23215
337240,17702,337240,23214
337250,17697,337250,23213
337260,17694,337260,23208
337270,17693,337270,23211
337280,17693,337280,23213
337290,17691,337290,23213
337300,17694,337300,23217
337310,17697,337310,23217
337320,17693,337320,23215
337330,17691,337330,23213
337340,17694,337340,23210
337350,17697,337350,23206
337360,17698,337360,23207
337370,17698,337370,23211
337380,17695,337380,23208
337390,17695,337390,23204
337400,17697,337400,23203
337410,17695,337410,23202
337420,17695,337420,23204
337430,17697,337430,23203
337440,17698,337440,23200
337450,17698,337450,23202
337460,17695,337460,23203
337470,17699,337470,23203
337480,17698,337480,23198
337490,17694,337490,23199
337500,17691,337500,23203
337510,17691,337510,23199
337520,17697,337520,23198
337530,17697,337530,23199
337540,17695,337540,23202
337550,17701,337550,23200
337560,17706,337560,23194
337570,17704,337570,23195
337580,17697,337580,23198
337590,17695,337590,23195
337600,17694,337600,23196
337610,17695,337610,23196
337620,17699,337620,23196
337630,17694,337630,23195
337640,17694,337640,23191
337650,17694,337650,23190
337660,17694,337660,23195
337670,17695,337670,23194
337680,17697,337680,23190
337690,17699,337690,23191
337700,17695,337700,23196
337710,17694,337710,23194
337720,17697,337720,23191
337730,17698,337730,23188
337740,17698,337740,23187
337750,17695,337750,23187
337760,17694,337760,23187
337770,17695,337770,23184
337780,17697,337780,23180
337790,17694,337790,23187
337800,17694,337800,23188
337810,17697,337810,23183
337820,17701,337820,23180
337830,17698,337830,23180
337840,17698,337840,23180
337850,17695,337850,23182
337860,17691,337860,23178
337870,17695,337870,23179
337880,17698,337880,23180
337890,17697,337890,23178
337900,17695,337900,23178
337910,17697,337910,23176
337920,17694,337920,23176
337930,17691,337930,23178
337940,17690,337940,23180
337950,17695,337950,23187
337960,17701,337960,23184
337970,17699,337970,23175
337980,17698,337980,23175
337990,17698,337990,23169
338000,17698,338000,23169
338010,17698,338010,23172
338020,17699,338020,23169
338030,17695,338030,23171
338040,17695,338040,23168
338050,17701,338050,23164
338060,17697,338060,23165
338070,17694,338070,23164
338080,17693,338080,23167
338090,17698,338090,23168
338100,17697,338100,23164
338110,17691,338110,23164
338120,17697,338120,23168
338130,17698,338130,23167
338140,17694,338140,23163
338150,17694,338150,23160
338160,17691,338160,23160
338170,17697,338170,23159
338180,17701,338180,23155
338190,17694,338190,23156
338200,17694,338200,23156
338210,17697,338210,23155
338220,17697,338220,23152
338230,17695,338230,23147
338240,17699,338240,23147
338250,17694,338250,23147
338260,17685,338260,23144
338270,17687,338270,23143
338280,17694,338280,23140
338290,17697,338290,23136
338300,17697,338300,23137
338310,17697,338310,23136
338320,17701,338320,23136
338330,17695,338330,23140
338340,17689,338340,23135
338350,17697,338350,23130
338360,17702,338360,23130
338370,17695,338370,23126
338380,17690,338380,23126
338390,17691,338390,23128
338400,17698,338400,23121
338410,17701,338410,23118
338420,17697,338420,23117
338430,17694,338430,23116
338440,17695,338440,23117
338450,17698,338450,23118
338460,17695,338460,23117
338470,17697,338470,23116
338480,17699,338480,23110
338490,17695,338490,23108
338500,17697,338500,23113
338510,17702,338510,23109
338520,17695,338520,23106
338530,17693,338530,23101
338540,17695,338540,23097
338550,17701,338550,23101
338560,17699,338560,23101
338570,17699,338570,23100
338580,17697,338580,23098
338590,17693,338590,23097
338600,17691,338600,23095
338610,17693,338610,23097
338620,17693,338620,23095
338630,17694,338630,23091
338640,17699,338640,23091
338650,17698,338650,23093
338660,17697,338660,23090
338670,17694,338670,23083
338680,17695,338680,23082
338690,17695,338690,23081
338700,17694,338700,23078
338710,17694,338710,23083
338720,17695,338720,23087
338730,17698,338730,23083
338740,17694,338740,23079
338750,17691,338750,23077
338760,17694,338760,23078
338770,17693,338770,23077
338780,17691,338780,23073
338790,17702,338790,23075
338800,17699,338800,23073
338810,17694,338810,23070
338820,17698,338820,23071
338830,17698,338830,23070
338840,17699,338840,23070
338850,17689,338850,23070
338860,17689,338860,23067
338870,17694,338870,23066
338880,17694,338880,23065
338890,17697,338890,23066
338900,17698,338900,23065
338910,17701,338910,23065
338920,17694,338920,23063
338930,17693,338930,23062
338940,17697,338940,23061
338950,17694,338950,23059
338960,17695,338960,23056
338970,17694,338970,23059
338980,17695,338980,23058
338990,17695,338990,23058
339000,17693,339000,23055
339010,17702,339010,23052
339020,17704,339020,23054
339030,17705,339030,23055
339040,17704,339040,23059
339050,17701,339050,23051
339060,17698,339060,23048
339070,17693,339070,23048
339080,17695,339080,23046
339090,17701,339090,23046
339100,17697,339100,23048
339110,17693,339110,23046
339120,17693,339120,23046
339130,17691,339130,23047
339140,17693,339140,23044
339150,17694,339150,23044
339160,17695,339160,23044
339170,17693,339170,23044
339180,17693,339180,23043
339190,17699,339190,23044
339200,17697,339200,23046
339210,17691,339210,23040
339220,17694,339220,23039
339230,17697,339230,23040
339240,17697,339240,23038
339250,17698,339250,23039
339260,17697,339260,23035
339270,17697,339270,23032
339280,17695,339280,23036
339290,17701,339290,23036
339300,17705,339300,23035
339310,17704,339310,23038
339320,17705,339320,23039
339330,17699,339330,23035
339340,17698,339340,23030
339350,17699,339350,23027
339360,17697,339360,23027
339370,17698,339370,23031
339380,17698,339380,23032
339390,17695,339390,23032
339400,17694,339400,23031
339410,17694,339410,23027
339420,17694,339420,23027
339430,17690,339430,23030
339440,17687,339440,23028
339450,17693,339450,23026
339460,17698,339460,23023
339470,17698,339470,23024
339480,17701,339480,23023
339490,17701,339490,23019
339500,17699,339500,23020
339510,17695,339510,23023
339520,17697,339520,23022
339530,17697,339530,23019
339540,17699,339540,23020
339550,17702,339550,23024
339560,17699,339560,23022
339570,17697,339570,23013
339580,17697,339580,23015
339590,17694,339590,23016
339600,17691,339600,23015
339610,17702,339610,23011
339620,17701,339620,23011
339630,17694,339630,23013
339640,17693,339640,23013
339650,17693,339650,23013
339660,17699,339660,23016
339670,17701,339670,23013
339680,17697,339680,23009
339690,17702,339690,23011
339700,17698,339700,23008
339710,17691,339710,23007
339720,17690,339720,23009
339730,17694,339730,23009
339740,17699,339740,23007
339750,17698,339750,23007
339760,17693,339760,23007
339770,17693,339770,23005
339780,17693,339780,23001
339790,17693,339790,23000
339800,17695,339800,23003
339810,17694,339810,23001
339820,17694,339820,22993
339830,17690,339830,22989
339840,17690,339840,22988
339850,17693,339850,22987
339860,17697,339860,22988
339870,17699,339870,22987
339880,17698,339880,22984
339890,17699,339890,22982
339900,17694,339900,22978
339910,17694,339910,22973
339920,17694,339920,22978
339930,17694,339930,22978
339940,17695,339940,22973
339950,17694,339950,22970
339960,17697,339960,22968
339970,17693,339970,22969
339980,17690,339980,22968
339990,17697,339990,22964
340000,17701,340000,22961
340010,17706,340010,22960
340020,17705,340020,22957
340030,17698,340030,22956
340040,17698,340040,22957
340050,17698,340050,22956
340060,17694,340060,22950
340070,17691,340070,22950
340080,17697,340080,22958
340090,17699,340090,22956
340100,17697,340100,22948
340110,17701,340110,22945
340120,17701,340120,22943
340130,17698,340130,22945
340140,17699,340140,22945
340150,17697,340150,22942
340160,17693,340160,22941
340170,17691,340170,22938
340180,17693,340180,22937
340190,17694,340190,22934
340200,17695,340200,22933
340210,17691,340210,22931
340220,17689,340220,22929
340230,17698,340230,22925
340240,17702,340240,22926
340250,17698,340250,22927
340260,17690,340260,22926
340270,17690,340270,22926
340280,17698,340280,22922
340290,17695,340290,22919
340300,17698,340300,22919
340310,17695,340310,22919
340320,17687,340320,22922
340330,17694,340330,22921
340340,17699,340340,22918
340350,17697,340350,22915
340360,17698,340360,22914
340370,17699,340370,22918
340380,17695,340380,22913
340390,17695,340390,22909
340400,17693,340400,22909
340410,17690,340410,22906
340420,17697,340420,22907
340430,17699,340430,22903
340440,17695,340440,22898
340450,17697,340450,22903
340460,17699,340460,22900
340470,17704,340470,22894
340480,17698,340480,22900
340490,17695,340490,22896
340500,17699,340500,22890
340510,17699,340510,22887
340520,17701,340520,22883
340530,17698,340530,22882
340540,17698,340540,22882
340550,17701,340550,22880
340560,17699,340560,22880
340570,17698,340570,22880
340580,17697,340580,22879
340590,17694,340590,22879
340600,17694,340600,22876
340610,17694,340610,22879
340620,17689,340620,22882
340630,17690,340630,22882
340640,17699,340640,22879
340650,17705,340650,22878
340660,17699,340660,22878
340670,17693,340670,22880
340680,17697,340680,22882
340690,17697,340690,22879
340700,17670,340700,22878
340710,17614,340710,22876
340720,17581,340720,22878
340730,17578,340730,22875
340740,17577,340740,22872
340750,17574,340750,22878
340760,17575,340760,22880
340770,17575,340770,22880
340780,17575,340780,22876
340790,17574,340790,22874
340800,17577,340800,22875
340810,17578,340810,22874
340820,17573,340820,22874
340830,17574,340830,22874
340840,17581,340840,22871
340850,17582,340850,22869
340860,17577,340860,22869
340870,17574,340870,22872
340880,17574,340880,22871
340890,17570,340890,22867
340900,17571,340900,22867
340910,17574,340910,22867
340920,17575,340920,22868
340930,17574,340930,22865
340940,17577,340940,22865
340950,17578,340950,22863
340960,17577,340960,22859
340970,17577,340970,22861
340980,17575,340980,22860
340990,17578,340990,22859
341000,17559,341000,22860
341010,17497,341010,22859
341020,17454,341020,22859
341030,17455,341030,22857
341040,17458,341040,22852
341050,17457,341050,22856
341060,17455,341060,22859
341070,17453,341070,22857
341080,17454,341080,22859
341090,17451,341090,22856
341100,17423,341100,22852
341110,17307,341110,22852
341120,17213,341120,22853
341130,17208,341130,22851
341140,17206,341140,22848
341150,17207,341150,22847
341160,17206,341160,22844
341170,17206,341170,22840
341180,17203,341180,22839
341190,17200,341190,22836
341200,17207,341200,22836
341210,17206,341210,22836
341220,17203,341220,22830
341230,17204,341230,22828
341240,17204,341240,22835
341250,17206,341250,22830
341260,17210,341260,22824
341270,17208,341270,22825
341280,17208,341280,22824
341290,17206,341290,22820
341300,17187,341300,22820
341310,17128,341310,22816
341320,17084,341320,22816
341330,17086,341330,22816
341340,17087,341340,22810
341350,17092,341350,22813
341360,17088,341360,22809
341370,17084,341370,22806
341380,17087,341380,22806
341390,17084,341390,22800
341400,17084,341400,22800
341410,17086,341410,22804
341420,17088,341420,22798
341430,17084,341430,22793
341440,17086,341440,22798
341450,17088,341450,22794
341460,17086,341460,22791
341470,17087,341470,22793
341480,17092,341480,22787
341490,17094,341490,22786
341500,17092,341500,22785
341510,17091,341510,22785
341520,17084,341520,22781
341530,17086,341530,22775
341540,17088,341540,22778
341550,17086,341550,22779
341560,17084,341560,22774
341570,17087,341570,22771
341580,17090,341580,22767
341590,17091,341590,22765
341600,17092,341600,22770
341610,17092,341610,22769
341620,17087,341620,22767
341630,17082,341630,22769
341640,17080,341640,22766
341650,17083,341650,22767
341660,17086,341660,22765
341670,17088,341670,22765
341680,17084,341680,22770
341690,17086,341690,22763
341700,17087,341700,22756
341710,17082,341710,22756
341720,17086,341720,22758
341730,17088,341730,22762
341740,17091,341740,22754
341750,17087,341750,22748
341760,17083,341760,22752
341770,17087,341770,22752
341780,17088,341780,22748
341790,17086,341790,22747
341800,17086,341800,22747
341810,17087,341810,22746
341820,17084,341820,22746
341830,17082,341830,22746
341840,17087,341840,22742
341850,17083,341850,22740
341860,17082,341860,22736
341870,17088,341870,22739
341880,17090,341880,22740
341890,17087,341890,22740
341900,17086,341900,22740
341910,17087,341910,22738
341920,17091,341920,22738
341930,17091,341930,22744
341940,17091,341940,22739
341950,17087,341950,22728
341960,17087,341960,22728
341970,17087,341970,22724
341980,17087,341980,22728
341990,17088,341990,22730
342000,17087,342000,22727
342010,17088,342010,22723
342020,17086,342020,22724
342030,17086,342030,22726
342040,17088,342040,22722
