 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	 Motor switch_
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	BIT
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	1
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	61488
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804	IndexOffset	385148
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

145260	2868	145260	19261	145260	23709	145260	14030	145260	1259	145260	119	145260	0	145260	7251	145260	1
145270	2872	145270	19268	145270	23709	145270	14038	145270	1261	145270	117	145270	0	145270	7253	145270	1
145280	2873	145280	19268	145280	23705	145280	14060	145280	1261	145280	115	145280	0	145280	7257	145280	1
145290	2866	145290	19264	145290	23705	145290	14084	145290	1256	145290	121	145290	0	145290	7257	145290	1
145300	2808	145300	19268	145300	23706	145300	14110	145300	1260	145300	119	145300	0	145300	7256	145300	1
145310	2749	145310	19267	145310	23710	145310	14134	145310	1265	145310	117	145310	0	145310	7256	145310	1
145320	2752	145320	19267	145320	23708	145320	14145	145320	1264	145320	119	145320	0	145320	7257	145320	1
145330	2750	145330	19267	145330	23705	145330	14173	145330	1261	145330	115	145330	0	145330	7260	145330	1
145340	2750	145340	19266	145340	23709	145340	14193	145340	1263	145340	114	145340	0	145340	7261	145340	1
145350	2754	145350	19266	145350	23710	145350	14210	145350	1263	145350	115	145350	0	145350	7260	145350	1
145360	2745	145360	19266	145360	23712	145360	14234	145360	1260	145360	117	145360	0	145360	7260	145360	1
145370	2741	145370	19267	145370	23713	145370	14242	145370	1261	145370	115	145370	0	145370	7257	145370	1
145380	2746	145380	19263	145380	23712	145380	14262	145380	1265	145380	115	145380	0	145380	7257	145380	1
145390	2753	145390	19263	145390	23714	145390	14284	145390	1263	145390	115	145390	0	145390	7257	145390	1
145400	2756	145400	19270	145400	23714	145400	14312	145400	1259	145400	115	145400	0	145400	7255	145400	1
145410	2750	145410	19270	145410	23713	145410	14346	145410	1265	145410	117	145410	0	145410	7252	145410	1
145420	2748	145420	19268	145420	23713	145420	14347	145420	1267	145420	118	145420	0	145420	7256	145420	1
145430	2753	145430	19270	145430	23710	145430	14371	145430	1264	145430	122	145430	0	145430	7259	145430	1
145440	2749	145440	19266	145440	23710	145440	14404	145440	1264	145440	119	145440	0	145440	7259	145440	1
145450	2746	145450	19264	145450	23710	145450	14414	145450	1261	145450	114	145450	0	145450	7257	145450	1
145460	2752	145460	19263	145460	23709	145460	14440	145460	1261	145460	115	145460	0	145460	7257	145460	1
145470	2750	145470	19263	145470	23706	145470	14460	145470	1268	145470	118	145470	0	145470	7257	145470	1
145480	2749	145480	19271	145480	23708	145480	14483	145480	1267	145480	115	145480	0	145480	7255	145480	1
145490	2753	145490	19275	145490	23710	145490	14501	145490	1263	145490	119	145490	0	145490	7253	145490	1
145500	2749	145500	19263	145500	23716	145500	14530	145500	1265	145500	119	145500	0	145500	7253	145500	1
145510	2750	145510	19261	145510	23716	145510	14568	145510	1264	145510	117	145510	0	145510	7255	145510	1
145520	2756	145520	19268	145520	23710	145520	14582	145520	1264	145520	119	145520	0	145520	7257	145520	1
145530	2754	145530	19271	145530	23713	145530	14606	145530	1264	145530	117	145530	0	145530	7257	145530	1
145540	2748	145540	19270	145540	23717	145540	14622	145540	1260	145540	114	145540	0	145540	7255	145540	1
145550	2749	145550	19264	145550	23716	145550	14645	145550	1263	145550	115	145550	0	145550	7252	145550	1
145560	2745	145560	19264	145560	23713	145560	14672	145560	1263	145560	114	145560	0	145560	7256	145560	1
145570	2744	145570	19264	145570	23714	145570	14685	145570	1264	145570	117	145570	0	145570	7259	145570	1
145580	2750	145580	19268	145580	23716	145580	14715	145580	1267	145580	119	145580	0	145580	7256	145580	1
145590	2756	145590	19275	145590	23714	145590	14739	145590	1265	145590	117	145590	0	145590	7253	145590	1
145600	2750	145600	19274	145600	23712	145600	14768	145600	1263	145600	117	145600	0	145600	7256	145600	1
145610	2745	145610	19272	145610	23709	145610	14797	145610	1263	145610	118	145610	0	145610	7256	145610	1
145620	2753	145620	19268	145620	23712	145620	14811	145620	1261	145620	115	145620	0	145620	7253	145620	1
145630	2754	145630	19267	145630	23709	145630	14841	145630	1264	145630	118	145630	0	145630	7252	145630	1
145640	2749	145640	19267	145640	23712	145640	14865	145640	1264	145640	119	145640	0	145640	7253	145640	1
145650	2748	145650	19260	145650	23718	145650	14892	145650	1263	145650	118	145650	0	145650	7255	145650	1
145660	2746	145660	19260	145660	23714	145660	14924	145660	1263	145660	118	145660	0	145660	7252	145660	1
145670	2746	145670	19267	145670	23714	145670	14931	145670	1259	145670	115	145670	0	145670	7252	145670	1
145680	2750	145680	19272	145680	23717	145680	14954	145680	1259	145680	117	145680	0	145680	7255	145680	1
145690	2749	145690	19272	145690	23714	145690	14983	145690	1260	145690	115	145690	0	145690	7255	145690	1
145700	2746	145700	19267	145700	23717	145700	15010	145700	1268	145700	114	145700	0	145700	7256	145700	1
145710	2750	145710	19267	145710	23722	145710	15040	145710	1270	145710	118	145710	0	145710	7251	145710	1
145720	2749	145720	19263	145720	23721	145720	15054	145720	1264	145720	119	145720	0	145720	7255	145720	1
145730	2744	145730	19259	145730	23718	145730	15085	145730	1263	145730	119	145730	0	145730	7261	145730	1
145740	2742	145740	19267	145740	23717	145740	15114	145740	1265	145740	121	145740	0	145740	7256	145740	1
145750	2745	145750	19271	145750	23717	145750	15134	145750	1263	145750	118	145750	0	145750	7253	145750	1
145760	2750	145760	19268	145760	23718	145760	15170	145760	1259	145760	118	145760	0	145760	7255	145760	1
145770	2756	145770	19266	145770	23720	145770	15190	145770	1263	145770	118	145770	0	145770	7255	145770	1
145780	2753	145780	19266	145780	23721	145780	15215	145780	1263	145780	115	145780	0	145780	7255	145780	1
145790	2750	145790	19270	145790	23721	145790	15246	145790	1263	145790	118	145790	0	145790	7259	145790	1
145800	2750	145800	19270	145800	23718	145800	15273	145800	1264	145800	119	145800	0	145800	7259	145800	1
145810	2752	145810	19268	145810	23718	145810	15298	145810	1261	145810	118	145810	0	145810	7255	145810	1
145820	2748	145820	19272	145820	23722	145820	15312	145820	1261	145820	119	145820	0	145820	7255	145820	1
145830	2745	145830	19271	145830	23721	145830	15342	145830	1260	145830	119	145830	0	145830	7257	145830	1
145840	2750	145840	19267	145840	23717	145840	15360	145840	1257	145840	118	145840	0	145840	7256	145840	1
145850	2749	145850	19268	145850	23714	145850	15374	145850	1260	145850	122	145850	0	145850	7253	145850	1
145860	2756	145860	19272	145860	23712	145860	15407	145860	1264	145860	118	145860	0	145860	7256	145860	1
145870	2757	145870	19274	145870	23714	145870	15427	145870	1267	145870	111	145870	0	145870	7257	145870	1
145880	2753	145880	19267	145880	23721	145880	15454	145880	1265	145880	110	145880	0	145880	7253	145880	1
145890	2753	145890	19261	145890	23721	145890	15477	145890	1264	145890	113	145890	0	145890	7256	145890	1
145900	2808	145900	19263	145900	23716	145900	15500	145900	1263	145900	115	145900	0	145900	7261	145900	1
145910	2866	145910	19266	145910	23713	145910	15527	145910	1261	145910	115	145910	0	145910	7261	145910	1
145920	2876	145920	19266	145920	23717	145920	15539	145920	1263	145920	117	145920	0	145920	7257	145920	1
145930	2874	145930	19267	145930	23722	145930	15567	145930	1261	145930	118	145930	0	145930	7257	145930	1
145940	2876	145940	19274	145940	23721	145940	15592	145940	1260	145940	119	145940	0	145940	7256	145940	1
145950	2878	145950	19272	145950	23720	145950	15601	145950	1264	145950	117	145950	0	145950	7255	145950	1
145960	2878	145960	19271	145960	23718	145960	15625	145960	1264	145960	117	145960	0	145960	7252	145960	1
145970	2877	145970	19263	145970	23717	145970	15650	145970	1263	145970	115	145970	0	145970	7256	145970	1
145980	2873	145980	19261	145980	23718	145980	15679	145980	1265	145980	113	145980	0	145980	7259	145980	1
145990	2870	145990	19266	145990	23717	145990	15702	145990	1263	145990	113	145990	0	145990	7260	145990	1
146000	2877	146000	19263	146000	23720	146000	15726	146000	1256	146000	117	146000	0	146000	7260	146000	1
146010	2876	146010	19264	146010	23721	146010	15759	146010	1257	146010	117	146010	0	146010	7253	146010	1
146020	2870	146020	19268	146020	23722	146020	15774	146020	1263	146020	113	146020	0	146020	7252	146020	1
146030	2873	146030	19268	146030	23721	146030	15803	146030	1263	146030	111	146030	0	146030	7255	146030	1
146040	2876	146040	19266	146040	23720	146040	15822	146040	1261	146040	114	146040	0	146040	7256	146040	1
146050	2873	146050	19261	146050	23721	146050	15836	146050	1263	146050	114	146050	0	146050	7253	146050	1
146060	2868	146060	19259	146060	23722	146060	15863	146060	1263	146060	119	146060	0	146060	7251	146060	1
146070	2870	146070	19268	146070	23722	146070	15881	146070	1265	146070	121	146070	0	146070	7255	146070	1
146080	2874	146080	19270	146080	23726	146080	15910	146080	1264	146080	121	146080	0	146080	7256	146080	1
146090	2878	146090	19264	146090	23724	146090	15931	146090	1260	146090	119	146090	0	146090	7255	146090	1
146100	2878	146100	19267	146100	23720	146100	15957	146100	1261	146100	119	146100	0	146100	7252	146100	1
146110	2880	146110	19266	146110	23717	146110	15988	146110	1261	146110	121	146110	0	146110	7256	146110	1
146120	2880	146120	19266	146120	23716	146120	15996	146120	1261	146120	117	146120	0	146120	7257	146120	1
146130	2872	146130	19268	146130	23718	146130	16018	146130	1265	146130	117	146130	0	146130	7252	146130	1
146140	2872	146140	19274	146140	23718	146140	16043	146140	1264	146140	121	146140	0	146140	7253	146140	1
146150	2878	146150	19272	146150	23720	146150	16069	146150	1261	146150	118	146150	0	146150	7252	146150	1
146160	2876	146160	19272	146160	23722	146160	16099	146160	1263	146160	119	146160	0	146160	7255	146160	1
146170	2877	146170	19270	146170	23720	146170	16116	146170	1264	146170	119	146170	0	146170	7255	146170	1
146180	2876	146180	19266	146180	23720	146180	16146	146180	1265	146180	117	146180	0	146180	7252	146180	1
146190	2872	146190	19270	146190	23725	146190	16166	146190	1265	146190	114	146190	0	146190	7255	146190	1
146200	2870	146200	19270	146200	23726	146200	16192	146200	1263	146200	117	146200	0	146200	7255	146200	1
146210	2870	146210	19267	146210	23725	146210	16224	146210	1265	146210	121	146210	0	146210	7256	146210	1
146220	2868	146220	19264	146220	23722	146220	16236	146220	1267	146220	119	146220	0	146220	7259	146220	1
146230	2866	146230	19263	146230	23721	146230	16267	146230	1264	146230	114	146230	0	146230	7261	146230	1
146240	2869	146240	19267	146240	23718	146240	16291	146240	1263	146240	115	146240	0	146240	7259	146240	1
146250	2878	146250	19268	146250	23720	146250	16318	146250	1263	146250	115	146250	0	146250	7253	146250	1
146260	2876	146260	19266	146260	23724	146260	16351	146260	1263	146260	118	146260	0	146260	7253	146260	1
146270	2872	146270	19261	146270	23724	146270	16363	146270	1264	146270	118	146270	0	146270	7256	146270	1
146280	2872	146280	19264	146280	23725	146280	16394	146280	1264	146280	114	146280	0	146280	7257	146280	1
146290	2874	146290	19272	146290	23725	146290	16419	146290	1265	146290	115	146290	0	146290	7259	146290	1
146300	2884	146300	19272	146300	23722	146300	16442	146300	1265	146300	117	146300	0	146300	7259	146300	1
146310	2878	146310	19271	146310	23722	146310	16472	146310	1261	146310	118	146310	0	146310	7257	146310	1
146320	2873	146320	19272	146320	23720	146320	16484	146320	1261	146320	118	146320	0	146320	7257	146320	1
146330	2873	146330	19270	146330	23721	146330	16512	146330	1260	146330	114	146330	0	146330	7256	146330	1
146340	2872	146340	19267	146340	23726	146340	16535	146340	1263	146340	113	146340	0	146340	7256	146340	1
146350	2877	146350	19270	146350	23724	146350	16561	146350	1265	146350	114	146350	0	146350	7257	146350	1
146360	2880	146360	19271	146360	23721	146360	16593	146360	1263	146360	115	146360	0	146360	7256	146360	1
146370	2873	146370	19267	146370	23725	146370	16608	146370	1263	146370	115	146370	0	146370	7257	146370	1
146380	2873	146380	19270	146380	23730	146380	16631	146380	1265	146380	118	146380	0	146380	7259	146380	1
146390	2878	146390	19270	146390	23726	146390	16651	146390	1264	146390	119	146390	0	146390	7256	146390	1
146400	2876	146400	19266	146400	23724	146400	16673	146400	1263	146400	121	146400	0	146400	7259	146400	1
146410	2874	146410	19267	146410	23724	146410	16693	146410	1267	146410	121	146410	0	146410	7259	146410	1
146420	2874	146420	19266	146420	23721	146420	16700	146420	1261	146420	118	146420	0	146420	7259	146420	1
146430	2866	146430	19263	146430	23721	146430	16727	146430	1260	146430	117	146430	0	146430	7255	146430	1
146440	2869	146440	19267	146440	23726	146440	16755	146440	1261	146440	115	146440	0	146440	7252	146440	1
146450	2877	146450	19264	146450	23729	146450	16779	146450	1264	146450	118	146450	0	146450	7257	146450	1
146460	2876	146460	19257	146460	23725	146460	16812	146460	1264	146460	119	146460	0	146460	7257	146460	1
146470	2877	146470	19261	146470	23721	146470	16827	146470	1264	146470	115	146470	0	146470	7255	146470	1
146480	2873	146480	19264	146480	23728	146480	16848	146480	1267	146480	111	146480	0	146480	7256	146480	1
146490	2868	146490	19263	146490	23729	146490	16868	146490	1264	146490	113	146490	0	146490	7257	146490	1
146500	2874	146500	19264	146500	23725	146500	16883	146500	1265	146500	117	146500	0	146500	7260	146500	1
146510	2882	146510	19264	146510	23726	146510	16917	146510	1264	146510	119	146510	0	146510	7263	146510	1
146520	2880	146520	19261	146520	23728	146520	16940	146520	1260	146520	119	146520	0	146520	7260	146520	1
146530	2877	146530	19266	146530	23726	146530	16964	146530	1261	146530	117	146530	0	146530	7256	146530	1
146540	2874	146540	19266	146540	23728	146540	16988	146540	1263	146540	114	146540	0	146540	7256	146540	1
146550	2873	146550	19263	146550	23730	146550	17011	146550	1265	146550	110	146550	0	146550	7257	146550	1
146560	2876	146560	19268	146560	23729	146560	17038	146560	1268	146560	114	146560	0	146560	7257	146560	1
146570	2876	146570	19270	146570	23728	146570	17056	146570	1263	146570	118	146570	0	146570	7257	146570	1
146580	2878	146580	19260	146580	23729	146580	17086	146580	1263	146580	115	146580	0	146580	7257	146580	1
146590	2878	146590	19260	146590	23728	146590	17107	146590	1267	146590	111	146590	0	146590	7257	146590	1
146600	2877	146600	19261	146600	23726	146600	17122	146600	1264	146600	113	146600	0	146600	7255	146600	1
146610	2874	146610	19263	146610	23729	146610	17153	146610	1264	146610	113	146610	0	146610	7256	146610	1
146620	2872	146620	19267	146620	23729	146620	17177	146620	1261	146620	117	146620	0	146620	7255	146620	1
146630	2870	146630	19266	146630	23730	146630	17208	146630	1259	146630	117	146630	0	146630	7259	146630	1
146640	2872	146640	19267	146640	23730	146640	17231	146640	1259	146640	113	146640	0	146640	7261	146640	1
146650	2869	146650	19266	146650	23729	146650	17254	146650	1261	146650	114	146650	0	146650	7259	146650	1
146660	2866	146660	19261	146660	23729	146660	17284	146660	1260	146660	115	146660	0	146660	7257	146660	1
146670	2872	146670	19267	146670	23729	146670	17300	146670	1255	146670	114	146670	0	146670	7263	146670	1
146680	2878	146680	19268	146680	23725	146680	17332	146680	1259	146680	114	146680	0	146680	7261	146680	1
146690	2878	146690	19263	146690	23729	146690	17354	146690	1263	146690	115	146690	0	146690	7257	146690	1
146700	2873	146700	19263	146700	23734	146700	17369	146700	1261	146700	117	146700	0	146700	7259	146700	1
146710	2873	146710	19268	146710	23733	146710	17396	146710	1265	146710	118	146710	0	146710	7260	146710	1
146720	2874	146720	19268	146720	23730	146720	17414	146720	1270	146720	119	146720	0	146720	7261	146720	1
146730	2873	146730	19268	146730	23725	146730	17447	146730	1265	146730	117	146730	0	146730	7255	146730	1
146740	2868	146740	19266	146740	23722	146740	17474	146740	1261	146740	113	146740	0	146740	7255	146740	1
146750	2870	146750	19261	146750	23729	146750	17498	146750	1260	146750	115	146750	0	146750	7257	146750	1
146760	2874	146760	19263	146760	23734	146760	17529	146760	1264	146760	118	146760	0	146760	7253	146760	1
146770	2874	146770	19264	146770	23736	146770	17544	146770	1264	146770	118	146770	0	146770	7256	146770	1
146780	2870	146780	19268	146780	23733	146780	17576	146780	1260	146780	117	146780	0	146780	7255	146780	1
146790	2868	146790	19271	146790	23729	146790	17606	146790	1263	146790	115	146790	0	146790	7255	146790	1
146800	2874	146800	19268	146800	23728	146800	17636	146800	1265	146800	117	146800	0	146800	7260	146800	1
146810	2874	146810	19261	146810	23729	146810	17668	146810	1267	146810	119	146810	0	146810	7260	146810	1
146820	2870	146820	19264	146820	23728	146820	17681	146820	1260	146820	122	146820	0	146820	7259	146820	1
146830	2870	146830	19271	146830	23729	146830	17712	146830	1259	146830	118	146830	0	146830	7257	146830	1
146840	2873	146840	19268	146840	23730	146840	17738	146840	1263	146840	115	146840	0	146840	7255	146840	1
146850	2874	146850	19268	146850	23732	146850	17764	146850	1263	146850	121	146850	0	146850	7253	146850	1
146860	2873	146860	19268	146860	23730	146860	17801	146860	1263	146860	118	146860	0	146860	7255	146860	1
146870	2878	146870	19268	146870	23725	146870	17823	146870	1263	146870	115	146870	0	146870	7256	146870	1
146880	2878	146880	19268	146880	23728	146880	17858	146880	1265	146880	119	146880	0	146880	7259	146880	1
146890	2870	146890	19267	146890	23732	146890	17889	146890	1264	146890	119	146890	0	146890	7257	146890	1
146900	2826	146900	19270	146900	23733	146900	17913	146900	1261	146900	118	146900	0	146900	7253	146900	1
146910	2768	146910	19267	146910	23732	146910	17946	146910	1265	146910	118	146910	0	146910	7255	146910	1
146920	2742	146920	19264	146920	23726	146920	17966	146920	1264	146920	121	146920	0	146920	7256	146920	1
146930	2745	146930	19268	146930	23728	146930	18004	146930	1263	146930	122	146930	0	146930	7255	146930	1
146940	2746	146940	19270	146940	23732	146940	18027	146940	1265	146940	119	146940	0	146940	7252	146940	1
146950	2754	146950	19263	146950	23730	146950	18046	146950	1264	146950	118	146950	0	146950	7253	146950	1
146960	2757	146960	19270	146960	23730	146960	18085	146960	1263	146960	118	146960	0	146960	7256	146960	1
146970	2754	146970	19272	146970	23734	146970	18105	146970	1261	146970	114	146970	0	146970	7259	146970	1
146980	2756	146980	19272	146980	23734	146980	18143	146980	1261	146980	114	146980	0	146980	7260	146980	1
146990	2749	146990	19271	146990	23733	146990	18179	146990	1267	146990	117	146990	0	146990	7257	146990	1
147000	2749	147000	19263	147000	23734	147000	18198	147000	1267	147000	114	147000	0	147000	7256	147000	1
147010	2752	147010	19264	147010	23737	147010	18233	147010	1263	147010	111	147010	0	147010	7257	147010	1
147020	2749	147020	19267	147020	23739	147020	18260	147020	1263	147020	114	147020	0	147020	7256	147020	1
147030	2750	147030	19268	147030	23733	147030	18295	147030	1264	147030	115	147030	0	147030	7257	147030	1
147040	2752	147040	19263	147040	23733	147040	18326	147040	1264	147040	115	147040	0	147040	7260	147040	1
147050	2748	147050	19261	147050	23739	147050	18350	147050	1263	147050	117	147050	0	147050	7259	147050	1
147060	2748	147060	19268	147060	23734	147060	18385	147060	1263	147060	117	147060	0	147060	7255	147060	1
147070	2750	147070	19266	147070	23730	147070	18406	147070	1263	147070	114	147070	0	147070	7256	147070	1
147080	2749	147080	19263	147080	23730	147080	18441	147080	1261	147080	114	147080	0	147080	7256	147080	1
147090	2748	147090	19266	147090	23726	147090	18465	147090	1261	147090	114	147090	0	147090	7257	147090	1
147100	2744	147100	19266	147100	23730	147100	18488	147100	1264	147100	115	147100	0	147100	7259	147100	1
147110	2749	147110	19270	147110	23733	147110	18528	147110	1270	147110	117	147110	0	147110	7255	147110	1
