 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

97990	2355	97990	13947	97990	19006	97990	0	97990	1267	97990	119	97990	0	97990	7253
98000	2345	98000	13946	98000	19006	98000	0	98000	1267	98000	118	98000	0	98000	7255
98010	2348	98010	13946	98010	19009	98010	0	98010	1270	98010	115	98010	0	98010	7253
98020	2355	98020	13946	98020	19015	98020	0	98020	1270	98020	115	98020	0	98020	7253
98030	2352	98030	13947	98030	19013	98030	0	98030	1268	98030	113	98030	0	98030	7253
98040	2344	98040	13944	98040	19011	98040	0	98040	1271	98040	115	98040	0	98040	7255
98050	2346	98050	13944	98050	19018	98050	0	98050	1270	98050	117	98050	0	98050	7252
98060	2353	98060	13946	98060	19021	98060	0	98060	1267	98060	114	98060	0	98060	7251
98070	2352	98070	13950	98070	19021	98070	0	98070	1265	98070	111	98070	0	98070	7253
98080	2353	98080	13947	98080	19021	98080	0	98080	1265	98080	117	98080	0	98080	7255
98090	2350	98090	13943	98090	19022	98090	0	98090	1267	98090	119	98090	0	98090	7253
98100	2348	98100	13941	98100	19028	98100	0	98100	1263	98100	119	98100	0	98100	7253
98110	2352	98110	13944	98110	19030	98110	0	98110	1265	98110	118	98110	0	98110	7255
98120	2352	98120	13946	98120	19028	98120	0	98120	1272	98120	119	98120	0	98120	7256
98130	2356	98130	13943	98130	19030	98130	0	98130	1274	98130	122	98130	0	98130	7253
98140	2357	98140	13941	98140	19033	98140	0	98140	1267	98140	118	98140	0	98140	7251
98150	2348	98150	13946	98150	19033	98150	0	98150	1265	98150	115	98150	0	98150	7251
98160	2348	98160	13943	98160	19033	98160	0	98160	1268	98160	121	98160	0	98160	7255
98170	2349	98170	13943	98170	19037	98170	0	98170	1268	98170	121	98170	0	98170	7255
98180	2348	98180	14005	98180	19038	98180	0	98180	1268	98180	117	98180	0	98180	7251
98190	2355	98190	14064	98190	19041	98190	0	98190	1268	98190	115	98190	0	98190	7248
98200	2355	98200	14063	98200	19046	98200	0	98200	1268	98200	119	98200	0	98200	7249
98210	2350	98210	14064	98210	19046	98210	0	98210	1270	98210	121	98210	0	98210	7252
98220	2353	98220	14068	98220	19048	98220	0	98220	1274	98220	117	98220	0	98220	7251
98230	2355	98230	14067	98230	19044	98230	0	98230	1274	98230	118	98230	0	98230	7251
98240	2355	98240	14068	98240	19044	98240	0	98240	1270	98240	119	98240	0	98240	7252
98250	2352	98250	14066	98250	19049	98250	0	98250	1270	98250	114	98250	0	98250	7251
98260	2350	98260	14062	98260	19048	98260	0	98260	1268	98260	117	98260	0	98260	7249
98270	2353	98270	14067	98270	19052	98270	0	98270	1265	98270	121	98270	0	98270	7252
98280	2357	98280	14070	98280	19057	98280	0	98280	1267	98280	118	98280	0	98280	7253
98290	2355	98290	14066	98290	19056	98290	0	98290	1270	98290	117	98290	0	98290	7253
98300	2349	98300	14063	98300	19054	98300	0	98300	1271	98300	117	98300	0	98300	7255
98310	2349	98310	14063	98310	19059	98310	0	98310	1272	98310	114	98310	0	98310	7253
98320	2355	98320	14059	98320	19059	98320	0	98320	1268	98320	115	98320	0	98320	7253
98330	2360	98330	14064	98330	19061	98330	0	98330	1268	98330	114	98330	0	98330	7248
98340	2355	98340	14063	98340	19065	98340	0	98340	1272	98340	114	98340	0	98340	7247
98350	2350	98350	14062	98350	19065	98350	0	98350	1270	98350	113	98350	0	98350	7253
98360	2352	98360	14070	98360	19063	98360	0	98360	1268	98360	111	98360	0	98360	7253
98370	2353	98370	14070	98370	19064	98370	0	98370	1270	98370	117	98370	0	98370	7253
98380	2355	98380	14067	98380	19067	98380	0	98380	1272	98380	119	98380	0	98380	7253
98390	2350	98390	14062	98390	19071	98390	0	98390	1272	98390	118	98390	0	98390	7253
98400	2348	98400	14062	98400	19071	98400	0	98400	1270	98400	119	98400	0	98400	7253
98410	2353	98410	14067	98410	19068	98410	0	98410	1271	98410	118	98410	0	98410	7251
98420	2353	98420	14066	98420	19067	98420	0	98420	1272	98420	115	98420	0	98420	7252
98430	2352	98430	14063	98430	19069	98430	0	98430	1270	98430	119	98430	0	98430	7256
98440	2357	98440	14066	98440	19071	98440	0	98440	1267	98440	117	98440	0	98440	7255
98450	2353	98450	14062	98450	19069	98450	0	98450	1270	98450	118	98450	0	98450	7257
98460	2348	98460	14063	98460	19073	98460	0	98460	1270	98460	122	98460	0	98460	7257
98470	2346	98470	14067	98470	19077	98470	0	98470	1267	98470	118	98470	0	98470	7256
98480	2345	98480	14066	98480	19075	98480	0	98480	1268	98480	119	98480	0	98480	7253
98490	2350	98490	14067	98490	19079	98490	0	98490	1268	98490	121	98490	0	98490	7251
98500	2356	98500	14064	98500	19083	98500	0	98500	1267	98500	114	98500	0	98500	7252
98510	2353	98510	14066	98510	19084	98510	0	98510	1270	98510	117	98510	0	98510	7249
98520	2353	98520	14066	98520	19085	98520	0	98520	1271	98520	121	98520	0	98520	7249
98530	2353	98530	14059	98530	19079	98530	0	98530	1270	98530	117	98530	0	98530	7251
98540	2349	98540	14062	98540	19083	98540	0	98540	1270	98540	118	98540	0	98540	7249
98550	2350	98550	14067	98550	19087	98550	0	98550	1264	98550	119	98550	0	98550	7249
98560	2353	98560	14064	98560	19089	98560	0	98560	1264	98560	118	98560	0	98560	7252
98570	2355	98570	14067	98570	19093	98570	0	98570	1265	98570	118	98570	0	98570	7253
98580	2355	98580	14074	98580	19091	98580	0	98580	1264	98580	118	98580	0	98580	7255
98590	2356	98590	14071	98590	19089	98590	0	98590	1270	98590	119	98590	0	98590	7255
98600	2349	98600	14067	98600	19091	98600	0	98600	1270	98600	121	98600	0	98600	7255
98610	2342	98610	14070	98610	19093	98610	0	98610	1268	98610	123	98610	0	98610	7255
98620	2350	98620	14071	98620	19095	98620	0	98620	1271	98620	123	98620	0	98620	7253
98630	2356	98630	14067	98630	19095	98630	0	98630	1268	98630	118	98630	0	98630	7256
98640	2352	98640	14062	98640	19096	98640	0	98640	1267	98640	113	98640	0	98640	7255
98650	2352	98650	14067	98650	19099	98650	0	98650	1267	98650	114	98650	0	98650	7251
98660	2355	98660	14068	98660	19102	98660	0	98660	1265	98660	115	98660	0	98660	7252
98670	2359	98670	14064	98670	19103	98670	0	98670	1268	98670	114	98670	0	98670	7256
98680	2352	98680	14057	98680	19104	98680	0	98680	1267	98680	113	98680	0	98680	7252
98690	2350	98690	14059	98690	19107	98690	0	98690	1270	98690	119	98690	0	98690	7249
98700	2357	98700	14066	98700	19110	98700	0	98700	1270	98700	126	98700	0	98700	7251
98710	2355	98710	14067	98710	19114	98710	0	98710	1270	98710	119	98710	0	98710	7249
98720	2353	98720	14066	98720	19116	98720	0	98720	1271	98720	119	98720	0	98720	7248
98730	2357	98730	14064	98730	19119	98730	0	98730	1268	98730	119	98730	0	98730	7244
98740	2356	98740	14062	98740	19124	98740	0	98740	1267	98740	118	98740	0	98740	7244
98750	2350	98750	14062	98750	19124	98750	0	98750	1267	98750	114	98750	0	98750	7248
98760	2345	98760	14059	98760	19124	98760	0	98760	1267	98760	113	98760	0	98760	7252
98770	2348	98770	14059	98770	19127	98770	0	98770	1267	98770	117	98770	0	98770	7255
98780	2357	98780	14067	98780	19124	98780	0	98780	1272	98780	119	98780	0	98780	7249
98790	2355	98790	14064	98790	19128	98790	0	98790	1270	98790	118	98790	0	98790	7248
98800	2350	98800	14066	98800	19137	98800	0	98800	1270	98800	115	98800	0	98800	7252
98810	2352	98810	14067	98810	19139	98810	0	98810	1272	98810	118	98810	0	98810	7252
98820	2352	98820	14063	98820	19134	98820	0	98820	1270	98820	118	98820	0	98820	7252
98830	2348	98830	14066	98830	19130	98830	0	98830	1270	98830	115	98830	0	98830	7251
98840	2348	98840	14071	98840	19135	98840	0	98840	1267	98840	119	98840	0	98840	7249
98850	2350	98850	14068	98850	19141	98850	0	98850	1268	98850	125	98850	0	98850	7252
98860	2353	98860	14060	98860	19147	98860	0	98860	1270	98860	126	98860	0	98860	7255
98870	2356	98870	14060	98870	19151	98870	0	98870	1272	98870	122	98870	0	98870	7251
98880	2360	98880	14111	98880	19151	98880	0	98880	1275	98880	117	98880	0	98880	7248
98890	2359	98890	14172	98890	19154	98890	0	98890	1268	98890	115	98890	0	98890	7248
98900	2359	98900	14186	98900	19154	98900	0	98900	1271	98900	115	98900	0	98900	7251
98910	2359	98910	14190	98910	19154	98910	0	98910	1271	98910	119	98910	0	98910	7253
98920	2352	98920	14187	98920	19157	98920	0	98920	1270	98920	122	98920	0	98920	7252
98930	2350	98930	14183	98930	19158	98930	0	98930	1271	98930	117	98930	0	98930	7253
98940	2352	98940	14184	98940	19161	98940	0	98940	1267	98940	117	98940	0	98940	7252
98950	2355	98950	14188	98950	19169	98950	0	98950	1270	98950	121	98950	0	98950	7252
98960	2356	98960	14188	98960	19172	98960	0	98960	1268	98960	118	98960	0	98960	7252
98970	2355	98970	14194	98970	19170	98970	0	98970	1267	98970	117	98970	0	98970	7255
98980	2357	98980	14192	98980	19169	98980	0	98980	1270	98980	119	98980	0	98980	7257
98990	2357	98990	14184	98990	19167	98990	0	98990	1271	98990	119	98990	0	98990	7252
99000	2352	99000	14183	99000	19174	99000	0	99000	1275	99000	123	99000	0	99000	7251
99010	2352	99010	14184	99010	19177	99010	0	99010	1276	99010	123	99010	0	99010	7252
99020	2359	99020	14184	99020	19176	99020	0	99020	1274	99020	121	99020	0	99020	7251
99030	2360	99030	14184	99030	19181	99030	0	99030	1274	99030	121	99030	0	99030	7253
99040	2350	99040	14184	99040	19185	99040	0	99040	1274	99040	119	99040	0	99040	7252
99050	2352	99050	14184	99050	19182	99050	0	99050	1268	99050	121	99050	0	99050	7251
99060	2353	99060	14188	99060	19184	99060	0	99060	1267	99060	121	99060	0	99060	7253
99070	2355	99070	14187	99070	19182	99070	0	99070	1268	99070	117	99070	0	99070	7252
99080	2356	99080	14184	99080	19180	99080	0	99080	1268	99080	115	99080	0	99080	7248
99090	2355	99090	14182	99090	19181	99090	0	99090	1268	99090	118	99090	0	99090	7251
99100	2352	99100	14182	99100	19189	99100	0	99100	1267	99100	117	99100	0	99100	7253
99110	2346	99110	14184	99110	19186	99110	0	99110	1268	99110	115	99110	0	99110	7255
99120	2349	99120	14187	99120	19184	99120	0	99120	1267	99120	117	99120	0	99120	7259
99130	2350	99130	14183	99130	19192	99130	0	99130	1268	99130	119	99130	0	99130	7256
99140	2348	99140	14179	99140	19197	99140	0	99140	1268	99140	122	99140	0	99140	7251
99150	2350	99150	14182	99150	19200	99150	0	99150	1270	99150	118	99150	0	99150	7251
99160	2349	99160	14183	99160	19198	99160	0	99160	1270	99160	119	99160	0	99160	7255
99170	2350	99170	14182	99170	19200	99170	0	99170	1270	99170	122	99170	0	99170	7257
99180	2355	99180	14184	99180	19197	99180	0	99180	1271	99180	115	99180	0	99180	7257
99190	2350	99190	14187	99190	19202	99190	0	99190	1270	99190	117	99190	0	99190	7253
99200	2349	99200	14183	99200	19211	99200	0	99200	1267	99200	123	99200	0	99200	7252
99210	2346	99210	14180	99210	19212	99210	0	99210	1267	99210	119	99210	0	99210	7252
99220	2346	99220	14186	99220	19209	99220	0	99220	1271	99220	114	99220	0	99220	7249
99230	2356	99230	14182	99230	19208	99230	0	99230	1274	99230	113	99230	0	99230	7248
99240	2355	99240	14180	99240	19215	99240	0	99240	1272	99240	115	99240	0	99240	7249
99250	2346	99250	14184	99250	19219	99250	0	99250	1270	99250	115	99250	0	99250	7255
99260	2342	99260	14180	99260	19220	99260	0	99260	1271	99260	113	99260	0	99260	7256
99270	2348	99270	14179	99270	19223	99270	0	99270	1271	99270	115	99270	0	99270	7252
99280	2349	99280	14180	99280	19220	99280	0	99280	1267	99280	117	99280	0	99280	7249
99290	2350	99290	14183	99290	19217	99290	0	99290	1267	99290	118	99290	0	99290	7252
99300	2350	99300	14182	99300	19221	99300	0	99300	1272	99300	118	99300	0	99300	7256
99310	2352	99310	14180	99310	19225	99310	0	99310	1274	99310	115	99310	0	99310	7256
99320	2350	99320	14184	99320	19225	99320	0	99320	1271	99320	117	99320	0	99320	7251
99330	2350	99330	14188	99330	19228	99330	0	99330	1270	99330	121	99330	0	99330	7251
99340	2350	99340	14178	99340	19229	99340	0	99340	1265	99340	122	99340	0	99340	7252
99350	2352	99350	14178	99350	19227	99350	0	99350	1263	99350	117	99350	0	99350	7255
99360	2357	99360	14184	99360	19235	99360	0	99360	1265	99360	113	99360	0	99360	7256
99370	2357	99370	14180	99370	19241	99370	0	99370	1264	99370	115	99370	0	99370	7256
99380	2352	99380	14227	99380	19239	99380	0	99380	1267	99380	123	99380	0	99380	7252
99390	2352	99390	14292	99390	19240	99390	0	99390	1271	99390	125	99390	0	99390	7252
99400	2357	99400	14307	99400	19243	99400	0	99400	1270	99400	119	99400	0	99400	7253
99410	2353	99410	14304	99410	19247	99410	0	99410	1271	99410	117	99410	0	99410	7251
99420	2349	99420	14308	99420	19247	99420	0	99420	1271	99420	118	99420	0	99420	7249
99430	2350	99430	14315	99430	19243	99430	0	99430	1272	99430	123	99430	0	99430	7252
99440	2352	99440	14311	99440	19241	99440	0	99440	1272	99440	119	99440	0	99440	7253
99450	2353	99450	14311	99450	19239	99450	0	99450	1270	99450	119	99450	0	99450	7255
99460	2355	99460	14311	99460	19240	99460	0	99460	1271	99460	122	99460	0	99460	7257
99470	2355	99470	14304	99470	19243	99470	0	99470	1272	99470	119	99470	0	99470	7256
99480	2355	99480	14304	99480	19243	99480	0	99480	1267	99480	118	99480	0	99480	7252
99490	2359	99490	14308	99490	19248	99490	0	99490	1265	99490	115	99490	0	99490	7255
99500	2356	99500	14306	99500	19255	99500	0	99500	1268	99500	117	99500	0	99500	7253
99510	2349	99510	14303	99510	19254	99510	0	99510	1271	99510	118	99510	0	99510	7252
99520	2349	99520	14304	99520	19254	99520	0	99520	1270	99520	118	99520	0	99520	7255
99530	2352	99530	14306	99530	19254	99530	0	99530	1270	99530	119	99530	0	99530	7257
99540	2356	99540	14303	99540	19252	99540	0	99540	1271	99540	122	99540	0	99540	7256
99550	2353	99550	14299	99550	19256	99550	0	99550	1271	99550	122	99550	0	99550	7252
99560	2353	99560	14307	99560	19258	99560	0	99560	1268	99560	117	99560	0	99560	7251
99570	2355	99570	14312	99570	19259	99570	0	99570	1267	99570	115	99570	0	99570	7251
99580	2353	99580	14312	99580	19260	99580	0	99580	1264	99580	114	99580	0	99580	7251
99590	2357	99590	14310	99590	19263	99590	0	99590	1267	99590	118	99590	0	99590	7253
99600	2359	99600	14307	99600	19263	99600	0	99600	1270	99600	122	99600	0	99600	7256
99610	2356	99610	14308	99610	19256	99610	0	99610	1270	99610	121	99610	0	99610	7252
99620	2353	99620	14308	99620	19263	99620	0	99620	1270	99620	119	99620	0	99620	7252
99630	2353	99630	14310	99630	19267	99630	0	99630	1268	99630	119	99630	0	99630	7256
99640	2353	99640	14308	99640	19263	99640	0	99640	1271	99640	119	99640	0	99640	7255
99650	2355	99650	14306	99650	19262	99650	0	99650	1271	99650	117	99650	0	99650	7253
99660	2353	99660	14306	99660	19266	99660	0	99660	1270	99660	121	99660	0	99660	7252
99670	2355	99670	14303	99670	19267	99670	0	99670	1271	99670	122	99670	0	99670	7251
99680	2356	99680	14304	99680	19270	99680	0	99680	1272	99680	119	99680	0	99680	7253
99690	2355	99690	14306	99690	19274	99690	0	99690	1272	99690	117	99690	0	99690	7255
99700	2350	99700	14307	99700	19274	99700	0	99700	1270	99700	118	99700	0	99700	7249
99710	2348	99710	14310	99710	19278	99710	0	99710	1267	99710	115	99710	0	99710	7244
99720	2350	99720	14308	99720	19274	99720	0	99720	1268	99720	115	99720	0	99720	7247
99730	2357	99730	14307	99730	19271	99730	0	99730	1271	99730	117	99730	0	99730	7249
99740	2352	99740	14307	99740	19276	99740	0	99740	1271	99740	115	99740	0	99740	7249
99750	2349	99750	14308	99750	19275	99750	0	99750	1271	99750	114	99750	0	99750	7251
99760	2353	99760	14310	99760	19275	99760	0	99760	1270	99760	117	99760	0	99760	7255
99770	2355	99770	14311	99770	19283	99770	0	99770	1265	99770	122	99770	0	99770	7256
99780	2355	99780	14337	99780	19283	99780	0	99780	1271	99780	121	99780	0	99780	7253
99790	2352	99790	14397	99790	19283	99790	0	99790	1274	99790	118	99790	0	99790	7251
99800	2346	99800	14427	99800	19287	99800	0	99800	1270	99800	119	99800	0	99800	7249
99810	2349	99810	14427	99810	19287	99810	0	99810	1271	99810	121	99810	0	99810	7248
99820	2355	99820	14430	99820	19294	99820	0	99820	1267	99820	121	99820	0	99820	7252
99830	2355	99830	14428	99830	19295	99830	0	99830	1267	99830	117	99830	0	99830	7256
99840	2359	99840	14426	99840	19290	99840	0	99840	1265	99840	118	99840	0	99840	7260
99850	2361	99850	14424	99850	19287	99850	0	99850	1265	99850	121	99850	0	99850	7257
99860	2355	99860	14427	99860	19286	99860	0	99860	1267	99860	119	99860	0	99860	7256
99870	2353	99870	14431	99870	19293	99870	0	99870	1264	99870	119	99870	0	99870	7257
99880	2356	99880	14430	99880	19298	99880	0	99880	1265	99880	119	99880	0	99880	7252
99890	2357	99890	14428	99890	19298	99890	0	99890	1271	99890	117	99890	0	99890	7249
99900	2353	99900	14430	99900	19303	99900	0	99900	1272	99900	117	99900	0	99900	7248
99910	2349	99910	14426	99910	19305	99910	0	99910	1274	99910	117	99910	0	99910	7249
99920	2350	99920	14426	99920	19305	99920	0	99920	1272	99920	118	99920	0	99920	7249
99930	2353	99930	14426	99930	19306	99930	0	99930	1272	99930	114	99930	0	99930	7251
99940	2349	99940	14430	99940	19307	99940	0	99940	1271	99940	111	99940	0	99940	7256
99950	2346	99950	14428	99950	19314	99950	0	99950	1268	99950	119	99950	0	99950	7256
99960	2350	99960	14422	99960	19317	99960	0	99960	1272	99960	119	99960	0	99960	7251
99970	2352	99970	14420	99970	19315	99970	0	99970	1270	99970	117	99970	0	99970	7251
99980	2350	99980	14424	99980	19319	99980	0	99980	1265	99980	117	99980	0	99980	7255
99990	2353	99990	14430	99990	19322	99990	0	99990	1270	99990	115	99990	0	99990	7253
100000	2355	100000	14428	100000	19325	100000	0	100000	1270	100000	118	100000	0	100000	7252
100010	2355	100010	14428	100010	19328	100010	0	100010	1270	100010	119	100010	0	100010	7253
100020	2353	100020	14428	100020	19328	100020	0	100020	1271	100020	119	100020	0	100020	7255
100030	2348	100030	14432	100030	19328	100030	0	100030	1268	100030	118	100030	0	100030	7249
100040	2344	100040	14432	100040	19332	100040	0	100040	1268	100040	119	100040	0	100040	7249
100050	2352	100050	14428	100050	19336	100050	0	100050	1265	100050	122	100050	0	100050	7253
100060	2355	100060	14432	100060	19334	100060	0	100060	1264	100060	119	100060	0	100060	7253
100070	2357	100070	14432	100070	19338	100070	0	100070	1264	100070	117	100070	0	100070	7255
100080	2355	100080	14424	100080	19342	100080	0	100080	1267	100080	117	100080	0	100080	7253
100090	2350	100090	14422	100090	19341	100090	0	100090	1268	100090	118	100090	0	100090	7252
100100	2349	100100	14422	100100	19341	100100	0	100100	1270	100100	119	100100	0	100100	7251
100110	2353	100110	14426	100110	19346	100110	0	100110	1268	100110	118	100110	0	100110	7249
100120	2357	100120	14427	100120	19350	100120	0	100120	1264	100120	111	100120	0	100120	7252
100130	2357	100130	14424	100130	19350	100130	0	100130	1268	100130	115	100130	0	100130	7256
100140	2355	100140	14423	100140	19350	100140	0	100140	1270	100140	121	100140	0	100140	7255
100150	2355	100150	14427	100150	19353	100150	0	100150	1267	100150	121	100150	0	100150	7255
100160	2355	100160	14430	100160	19354	100160	0	100160	1267	100160	118	100160	0	100160	7253
100170	2355	100170	14426	100170	19357	100170	0	100170	1264	100170	117	100170	0	100170	7252
100180	2348	100180	14427	100180	19358	100180	0	100180	1267	100180	119	100180	0	100180	7252
100190	2346	100190	14427	100190	19357	100190	0	100190	1268	100190	117	100190	0	100190	7253
100200	2352	100200	14423	100200	19358	100200	0	100200	1267	100200	118	100200	0	100200	7256
100210	2353	100210	14426	100210	19367	100210	0	100210	1270	100210	118	100210	0	100210	7259
100220	2352	100220	14426	100220	19367	100220	0	100220	1268	100220	113	100220	0	100220	7256
100230	2352	100230	14422	100230	19367	100230	0	100230	1264	100230	111	100230	0	100230	7252
100240	2350	100240	14420	100240	19369	100240	0	100240	1267	100240	113	100240	0	100240	7252
100250	2349	100250	14420	100250	19369	100250	0	100250	1271	100250	118	100250	0	100250	7257
100260	2350	100260	14420	100260	19372	100260	0	100260	1270	100260	118	100260	0	100260	7255
100270	2350	100270	14420	100270	19379	100270	0	100270	1265	100270	115	100270	0	100270	7252
100280	2350	100280	14422	100280	19380	100280	0	100280	1265	100280	115	100280	0	100280	7252
100290	2353	100290	14426	100290	19380	100290	0	100290	1271	100290	114	100290	0	100290	7248
100300	2356	100300	14426	100300	19384	100300	0	100300	1268	100300	118	100300	0	100300	7249
100310	2361	100310	14427	100310	19384	100310	0	100310	1264	100310	118	100310	0	100310	7252
100320	2364	100320	14432	100320	19383	100320	0	100320	1265	100320	118	100320	0	100320	7251
100330	2360	100330	14424	100330	19383	100330	0	100330	1267	100330	119	100330	0	100330	7249
100340	2350	100340	14420	100340	19387	100340	0	100340	1264	100340	117	100340	0	100340	7251
100350	2350	100350	14422	100350	19391	100350	0	100350	1264	100350	114	100350	0	100350	7252
100360	2352	100360	14422	100360	19388	100360	0	100360	1267	100360	111	100360	0	100360	7255
100370	2352	100370	14424	100370	19387	100370	0	100370	1268	100370	113	100370	0	100370	7252
100380	2353	100380	14426	100380	19388	100380	0	100380	1270	100380	115	100380	0	100380	7248
100390	2349	100390	14424	100390	19393	100390	0	100390	1270	100390	118	100390	0	100390	7252
100400	2346	100400	14426	100400	19396	100400	0	100400	1268	100400	119	100400	0	100400	7253
100410	2352	100410	14428	100410	19393	100410	0	100410	1267	100410	118	100410	0	100410	7255
100420	2357	100420	14430	100420	19395	100420	0	100420	1264	100420	114	100420	0	100420	7259
100430	2359	100430	14427	100430	19395	100430	0	100430	1268	100430	113	100430	0	100430	7257
100440	2353	100440	14432	100440	19397	100440	0	100440	1270	100440	117	100440	0	100440	7259
100450	2352	100450	14434	100450	19403	100450	0	100450	1267	100450	118	100450	0	100450	7257
100460	2359	100460	14430	100460	19403	100460	0	100460	1267	100460	113	100460	0	100460	7255
100470	2353	100470	14428	100470	19404	100470	0	100470	1267	100470	117	100470	0	100470	7255
100480	2353	100480	14443	100480	19406	100480	0	100480	1268	100480	119	100480	0	100480	7252
100490	2360	100490	14504	100490	19408	100490	0	100490	1268	100490	114	100490	0	100490	7255
