SymbolName	MAIN.LT1mm	SymbolName	MAIN.LT2mm	SymbolName	MAIN.PDT1bar	SymbolName	MAIN.PDT2bar	SymbolName	MAIN.PT1bar	SymbolName	MAIN.PT2bar	SymbolName	MAIN.TT1c	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

66080	50.1546631	66080	84.2099457	66080	0.158861414	66080	0.004	66080	0.289862961	66080	0.0806659162	66080	16.3502884	66080	1
66090	50.16529	66090	84.2040558	66090	0.1588735	66090	0.004	66090	0.289319128	66090	0.08012207	66090	16.3685989	66090	1
66100	50.18654	66100	84.22171	66100	0.158909753	66100	0.004	66100	0.289862961	66100	0.0799407959	66100	16.3960724	66100	1
66110	50.159977	66110	84.2276	66110	0.158921838	66110	0.004	66110	0.290225536	66110	0.0799407959	66110	16.3594437	66110	1
66120	50.1759148	66120	84.2099457	66120	0.158994347	66120	0.004	66120	0.290225536	66120	0.08012207	66120	16.3136673	66120	1
66130	50.20248	66130	84.49837	66130	0.159006432	66130	0.004	66130	0.290225536	66130	0.0806659162	66130	16.3594437	66130	1
66140	50.16529	66140	84.9104	66140	0.159006432	66140	0.004	66140	0.290225536	66140	0.08084719	66140	16.3869171	66140	1
66150	50.1759148	66150	85.02224	66150	0.159042686	66150	0.004	66150	0.2904068	66150	0.08012207	66150	16.3594437	66150	1
66160	50.20248	66160	84.98103	66160	0.159042686	66160	0.004	66160	0.289681673	66160	0.0799407959	66160	16.3594437	66160	1
66170	50.1971664	66170	84.9928055	66170	0.159006432	66170	0.004	66170	0.28913784	66170	0.0799407959	66170	16.3594437	66170	1
66180	50.18123	66180	85.01636	66180	0.159054786	66180	0.004	66180	0.289681673	66180	0.0799407959	66180	16.3685989	66180	1
66190	50.18123	66190	85.01636	66190	0.159078956	66190	0.004	66190	0.289681673	66190	0.07975951	66190	16.3502884	66190	1
66200	50.1759148	66200	85.01636	66200	0.15909104	66200	0.004	66200	0.289681673	66200	0.0806659162	66200	16.3319778	66200	1
66210	50.18123	66210	84.9928055	66210	0.159103125	66210	0.004	66210	0.2904068	66210	0.08048463	66210	16.3228226	66210	1
66220	50.18123	66220	84.96926	66220	0.159187719	66220	0.004	66220	0.2913132	66220	0.0806659162	66220	16.3594437	66220	1
66230	50.1759148	66230	84.98103	66230	0.159248143	66230	0.004	66230	0.290950656	66230	0.08139104	66230	16.3685989	66230	1
66240	50.16529	66240	85.00458	66240	0.159248143	66240	0.004	66240	0.290225536	66240	0.08120975	66240	16.3502884	66240	1
66250	50.18123	66250	84.9986954	66250	0.159248143	66250	0.004	66250	0.290588081	66250	0.08084719	66250	16.3594437	66250	1
66260	50.16529	66260	84.98103	66260	0.159248143	66260	0.004	66260	0.2904068	66260	0.08120975	66260	16.3869171	66260	1
66270	50.16529	66270	84.98103	66270	0.159248143	66270	0.004	66270	0.289862961	66270	0.08120975	66270	16.3869171	66270	1
66280	50.18123	66280	84.9986954	66280	0.1592844	66280	0.004	66280	0.289319128	66280	0.08084719	66280	16.3594437	66280	1
66290	50.1971664	66290	84.9986954	66290	0.159332737	66290	0.004	66290	0.289681673	66290	0.08012207	66290	16.3502884	66290	1
66300	50.2077942	66300	85.00458	66300	0.159320652	66300	0.004	66300	0.289862961	66300	0.0799407959	66300	16.3502884	66300	1
66310	50.1971664	66310	85.045784	66310	0.159296483	66310	0.004	66310	0.289862961	66310	0.08048463	66310	16.3685989	66310	1
66320	50.1759148	66320	85.045784	66320	0.159344822	66320	0.004	66320	0.2904068	66320	0.08084719	66320	16.3685989	66320	1
66330	50.1440353	66330	85.01636	66330	0.159332737	66330	0.004	66330	0.2904068	66330	0.0806659162	66330	16.3136673	66330	1
66340	50.1759148	66340	85.00458	66340	0.159381077	66340	0.004	66340	0.290225536	66340	0.07975951	66340	16.3319778	66340	1
66350	50.1971664	66350	85.02224	66350	0.159441516	66350	0.004	66350	0.2904068	66350	0.07939695	66350	16.3502884	66350	1
66360	50.1546631	66360	85.02812	66360	0.159441516	66360	0.004	66360	0.290588081	66360	0.08012207	66360	16.3136673	66360	1
66370	50.1440353	66370	85.02812	66370	0.159489855	66370	0.004	66370	0.289862961	66370	0.08084719	66370	16.3228226	66370	1
66380	50.1759148	66380	85.02224	66380	0.159489855	66380	0.004	66380	0.289862961	66380	0.08084719	66380	16.3319778	66380	1
66390	50.1971664	66390	84.9986954	66390	0.159550279	66390	0.004	66390	0.289862961	66390	0.08084719	66390	16.3136673	66390	1
66400	50.18654	66400	84.97514	66400	0.159562364	66400	0.004	66400	0.2904068	66400	0.0806659162	66400	16.3228226	66400	1
66410	50.1971664	66410	84.9986954	66410	0.159550279	66410	0.004	66410	0.290588081	66410	0.0799407959	66410	16.3319778	66410	1
66420	50.223732	66420	85.02224	66420	0.159646958	66420	0.004	66420	0.289319128	66420	0.08012207	66420	16.3228226	66420	1
66430	50.2077942	66430	85.22237	66430	0.159671128	66430	0.004	66430	0.289681673	66430	0.08084719	66430	16.3136673	66430	1
66440	50.20248	66440	85.56377	66440	0.159719467	66440	0.004	66440	0.2904068	66440	0.08084719	66440	16.3228226	66440	1
66450	50.2077942	66450	85.70503	66450	0.1597678	66450	0.004	66450	0.2904068	66450	0.08012207	66450	16.3594437	66450	1
66460	50.2077942	66460	85.7226944	66460	0.159755722	66460	0.004	66460	0.290588081	66460	0.07939695	66460	16.3685989	66460	1
66470	50.21842	66470	85.73447	66470	0.159791991	66470	0.004	66470	0.290225536	66470	0.0799407959	66470	16.3594437	66470	1
66480	50.2077942	66480	85.73447	66480	0.159804076	66480	0.004	66480	0.289319128	66480	0.0806659162	66480	16.3685989	66480	1
66490	50.2077942	66490	85.73447	66490	0.159816161	66490	0.004	66490	0.289862961	66490	0.07939695	66490	16.3685989	66490	1
66500	50.20248	66500	85.7226944	66500	0.159900755	66500	0.004	66500	0.290588081	66500	0.0799407959	66500	16.3502884	66500	1
66510	50.1971664	66510	85.69915	66510	0.15991284	66510	0.004	66510	0.290588081	66510	0.08084719	66510	16.3502884	66510	1
66520	50.2077942	66520	85.70503	66520	0.159900755	66520	0.004	66520	0.2904068	66520	0.08084719	66520	16.3136673	66520	1
66530	50.21842	66530	85.7226944	66530	0.1599491	66530	0.004	66530	0.290588081	66530	0.0799407959	66530	16.3136673	66530	1
66540	50.1971664	66540	85.7639	66540	0.1600216	66540	0.004	66540	0.290225536	66540	0.0799407959	66540	16.3228226	66540	1
66550	50.18654	66550	85.75213	66550	0.160045773	66550	0.004	66550	0.290950656	66550	0.08048463	66550	16.3319778	66550	1
66560	50.20248	66560	85.69915	66560	0.160118282	66560	0.004	66560	0.290588081	66560	0.08084719	66560	16.3594437	66560	1
66570	50.2077942	66570	85.69915	66570	0.160094112	66570	0.004	66570	0.289681673	66570	0.0806659162	66570	16.3502884	66570	1
66580	50.18654	66580	85.74625	66580	0.160082027	66580	0.004	66580	0.28913784	66580	0.07939695	66580	16.3228226	66580	1
66590	50.1971664	66590	85.7639	66590	0.160178721	66590	0.004	66590	0.290225536	66590	0.08012207	66590	16.3228226	66590	1
66600	50.21842	66600	85.73447	66600	0.160130367	66600	0.004	66600	0.290588081	66600	0.08157231	66600	16.2953568	66600	1
66610	50.20248	66610	85.7285843	66610	0.160178721	66610	0.004	66610	0.2904068	66610	0.08084719	66610	16.3136673	66610	1
66620	50.18654	66620	85.7226944	66620	0.160311654	66620	0.004	66620	0.2904068	66620	0.08048463	66620	16.3502884	66620	1
66630	50.1971664	66630	85.7226944	66630	0.160335824	66630	0.004	66630	0.289681673	66630	0.08120975	66630	16.3869171	66630	1
66640	50.2077942	66640	85.73447	66640	0.160335824	66640	0.004	66640	0.288956553	66640	0.08157231	66640	16.3685989	66640	1
66650	50.2077942	66650	85.7226944	66650	0.160323739	66650	0.004	66650	0.288956553	66650	0.08084719	66650	16.3502884	66650	1
66660	50.223732	66660	85.73447	66660	0.160372078	66660	0.004	66660	0.289862961	66660	0.08048463	66660	16.3228226	66660	1
66670	50.2077942	66670	85.75213	66670	0.160420418	66670	0.004	66670	0.289681673	66670	0.08012207	66670	16.3228226	66670	1
66680	50.1759148	66680	85.71092	66680	0.160384163	66680	0.004	66680	0.290225536	66680	0.08048463	66680	16.3685989	66680	1
66690	50.1971664	66690	85.70503	66690	0.160456672	66690	0.004	66690	0.2904068	66690	0.08048463	66690	16.3685989	66690	1
66700	50.21842	66700	85.69915	66700	0.160505012	66700	0.004	66700	0.289862961	66700	0.08012207	66700	16.3502884	66700	1
66710	50.1971664	66710	85.69915	66710	0.160468757	66710	0.004	66710	0.290225536	66710	0.08012207	66710	16.3502884	66710	1
66720	50.223732	66720	85.70503	66720	0.160505012	66720	0.004	66720	0.2904068	66720	0.07975951	66720	16.3594437	66720	1
66730	50.2343559	66730	85.70503	66730	0.1605171	66730	0.004	66730	0.2911319	66730	0.0799407959	66730	16.3594437	66730	1
66740	50.2077942	66740	85.70503	66740	0.1605171	66740	0.004	66740	0.290588081	66740	0.08048463	66740	16.3594437	66740	1
66750	50.1971664	66750	85.71092	66750	0.160553366	66750	0.004	66750	0.289862961	66750	0.0806659162	66750	16.3502884	66750	1
66760	50.2077942	66760	85.7285843	66760	0.16061379	66760	0.004	66760	0.289862961	66760	0.0799407959	66760	16.3319778	66760	1
66770	50.2077942	66770	85.7226944	66770	0.16066213	66770	0.004	66770	0.2904068	66770	0.08012207	66770	16.3502884	66770	1
66780	50.18654	66780	85.71092	66780	0.16066213	66780	0.004	66780	0.289681673	66780	0.07975951	66780	16.3228226	66780	1
66790	50.2077942	66790	85.7226944	66790	0.16066213	66790	0.004	66790	0.288956553	66790	0.08012207	66790	16.3319778	66790	1
66800	50.24498	66800	85.73447	66800	0.1606863	66800	0.004	66800	0.28913784	66800	0.08120975	66800	16.3685989	66800	1
66810	50.23967	66810	85.7285843	66810	0.160795063	66810	0.004	66810	0.289681673	66810	0.07975951	66810	16.3228226	66810	1
66820	50.20248	66820	85.7285843	66820	0.160831317	66820	0.004	66820	0.289862961	66820	0.07939695	66820	16.3136673	66820	1
66830	50.18654	66830	85.7226944	66830	0.160831317	66830	0.004	66830	0.289681673	66830	0.0799407959	66830	16.3319778	66830	1
66840	50.1759148	66840	85.7285843	66840	0.160831317	66840	0.004	66840	0.2904068	66840	0.0806659162	66840	16.3502884	66840	1
66850	50.18123	66850	85.73447	66850	0.160831317	66850	0.004	66850	0.290225536	66850	0.0806659162	66850	16.3502884	66850	1
66860	50.21842	66860	85.71092	66860	0.160855487	66860	0.004	66860	0.2904068	66860	0.08084719	66860	16.3502884	66860	1
66870	50.223732	66870	85.71092	66870	0.160855487	66870	0.004	66870	0.2904068	66870	0.0806659162	66870	16.3594437	66870	1
66880	50.20248	66880	85.7226944	66880	0.160891742	66880	0.004	66880	0.2904068	66880	0.08012207	66880	16.3319778	66880	1
66890	50.159977	66890	85.7226944	66890	0.160915926	66890	0.004	66890	0.290225536	66890	0.0806659162	66890	16.3319778	66890	1
66900	50.1759148	66900	85.75213	66900	0.160879657	66900	0.004	66900	0.2904068	66900	0.08048463	66900	16.3502884	66900	1
66910	50.2077942	66910	85.74625	66910	0.160879657	66910	0.004	66910	0.290225536	66910	0.08012207	66910	16.3502884	66910	1
66920	50.2077942	66920	85.71092	66920	0.160964265	66920	0.004	66920	0.290225536	66920	0.08012207	66920	16.3502884	66920	1
66930	50.20248	66930	85.8933945	66930	0.160988435	66930	0.004	66930	0.290950656	66930	0.08048463	66930	16.3502884	66930	1
66940	50.1971664	66940	86.22891	66940	0.161036775	66940	0.004	66940	0.290225536	66940	0.0799407959	66940	16.3319778	66940	1
66950	50.1971664	66950	86.4054947	66950	0.161085114	66950	0.004	66950	0.289862961	66950	0.07975951	66950	16.3319778	66950	1
66960	50.18654	66960	86.4054947	66960	0.161060944	66960	0.004	66960	0.290225536	66960	0.07975951	66960	16.3136673	66960	1
66970	50.18123	66970	86.42904	66970	0.161036775	66970	0.004	66970	0.289862961	66970	0.0790343955	66970	16.3136673	66970	1
66980	50.16529	66980	86.4584656	66980	0.161036775	66980	0.004	66980	0.290225536	66980	0.0792156756	66980	16.3228226	66980	1
66990	50.18654	66990	86.4761353	66990	0.161085114	66990	0.004	66990	0.290950656	66990	0.0799407959	66990	16.3319778	66990	1
67000	50.20248	67000	86.43492	67000	0.161205962	67000	0.004	67000	0.290950656	67000	0.0806659162	67000	16.3228226	67000	1
67010	50.2077942	67010	86.41138	67010	0.161302656	67010	0.004	67010	0.290950656	67010	0.0806659162	67010	16.3228226	67010	1
67020	50.21842	67020	86.43492	67020	0.161351	67020	0.004	67020	0.2904068	67020	0.08084719	67020	16.3502884	67020	1
67030	50.18654	67030	86.43492	67030	0.161326826	67030	0.004	67030	0.290225536	67030	0.0806659162	67030	16.3228226	67030	1
67040	50.18654	67040	86.41138	67040	0.161351	67040	0.004	67040	0.290225536	67040	0.0799407959	67040	16.2953568	67040	1
67050	50.1759148	67050	86.41727	67050	0.16141142	67050	0.004	67050	0.2904068	67050	0.08048463	67050	16.3228226	67050	1
67060	50.16529	67060	86.41138	67060	0.161447674	67060	0.004	67060	0.290225536	67060	0.0806659162	67060	16.3319778	67060	1
67070	50.18123	67070	86.41727	67070	0.161459759	67070	0.004	67070	0.290588081	67070	0.08012207	67070	16.3319778	67070	1
67080	50.18654	67080	86.43492	67080	0.161532268	67080	0.004	67080	0.2904068	67080	0.08012207	67080	16.3685989	67080	1
67090	50.20248	67090	86.42904	67090	0.161604777	67090	0.004	67090	0.289319128	67090	0.0806659162	67090	16.3319778	67090	1
67100	50.18123	67100	86.41138	67100	0.161604777	67100	0.004	67100	0.290225536	67100	0.08084719	67100	16.3136673	67100	1
67110	50.20248	67110	86.4467	67110	0.161641046	67110	0.004	67110	0.2911319	67110	0.08084719	67110	16.3136673	67110	1
67120	50.2343559	67120	86.45258	67120	0.161653131	67120	0.004	67120	0.290950656	67120	0.08048463	67120	16.2953568	67120	1
67130	50.223732	67130	86.57031	67130	0.1616773	67130	0.004	67130	0.290225536	67130	0.0799407959	67130	16.3228226	67130	1
67140	50.21842	67140	86.93526	67140	0.161689386	67140	0.004	67140	0.289862961	67140	0.08012207	67140	16.3685989	67140	1
67150	50.20248	67150	87.11772	67150	0.161653131	67150	0.004	67150	0.290588081	67150	0.0806659162	67150	16.3869171	67150	1
67160	50.18654	67160	87.09418	67160	0.16177398	67160	0.004	67160	0.2911319	67160	0.08048463	67160	16.3685989	67160	1
67170	50.20248	67170	87.09418	67170	0.1618344	67170	0.004	67170	0.290950656	67170	0.08048463	67170	16.3685989	67170	1
67180	50.21842	67180	87.09418	67180	0.161822319	67180	0.004	67180	0.290225536	67180	0.08012207	67180	16.3594437	67180	1
67190	50.20248	67190	87.1295	67190	0.161870658	67190	0.004	67190	0.289681673	67190	0.0799407959	67190	16.3594437	67190	1
67200	50.16529	67200	87.1295	67200	0.161882743	67200	0.004	67200	0.289862961	67200	0.08048463	67200	16.3685989	67200	1
67210	50.16529	67210	87.088295	67210	0.161919	67210	0.004	67210	0.290588081	67210	0.08120975	67210	16.3869171	67210	1
67220	50.20248	67220	87.07063	67220	0.161955252	67220	0.004	67220	0.289862961	67220	0.08084719	67220	16.3502884	67220	1
67230	50.1971664	67230	87.07652	67230	0.161967337	67230	0.004	67230	0.290225536	67230	0.08012207	67230	16.3136673	67230	1
67240	50.1971664	67240	87.088295	67240	0.1620036	67240	0.004	67240	0.2911319	67240	0.07975951	67240	16.3228226	67240	1
67250	50.1971664	67250	87.07652	67250	0.1620036	67250	0.004	67250	0.2904068	67250	0.08012207	67250	16.3502884	67250	1
67260	50.223732	67260	87.088295	67260	0.162064031	67260	0.004	67260	0.290225536	67260	0.08139104	67260	16.3502884	67260	1
67270	50.26092	67270	87.09418	67270	0.1621728	67270	0.004	67270	0.289319128	67270	0.08157231	67270	16.3594437	67270	1
67280	50.20248	67280	87.11184	67280	0.1621728	67280	0.004	67280	0.288956553	67280	0.08048463	67280	16.3594437	67280	1
67290	50.18654	67290	87.11184	67290	0.162209049	67290	0.004	67290	0.289319128	67290	0.0799407959	67290	16.3319778	67290	1
67300	50.18123	67300	87.11772	67300	0.1622453	67300	0.004	67300	0.289862961	67300	0.08048463	67300	16.3594437	67300	1
67310	50.18654	67310	87.10007	67310	0.1622453	67310	0.004	67310	0.290225536	67310	0.0799407959	67310	16.4052277	67310	1
67320	50.20248	67320	87.07063	67320	0.162281558	67320	0.004	67320	0.290225536	67320	0.07975951	67320	16.3960724	67320	1
67330	50.1971664	67330	87.06475	67330	0.162293643	67330	0.004	67330	0.289862961	67330	0.08120975	67330	16.3685989	67330	1
67340	50.20248	67340	87.07652	67340	0.162305728	67340	0.004	67340	0.289319128	67340	0.08229743	67340	16.3869171	67340	1
67350	50.1759148	67350	87.07063	67350	0.162341982	67350	0.004	67350	0.2904068	67350	0.08120975	67350	16.3960724	67350	1
67360	50.18123	67360	87.09418	67360	0.162354067	67360	0.004	67360	0.290588081	67360	0.08048463	67360	16.3685989	67360	1
67370	50.18654	67370	87.11772	67370	0.162390336	67370	0.004	67370	0.290588081	67370	0.0799407959	67370	16.3869171	67370	1
67380	50.18654	67380	87.1295	67380	0.162402421	67380	0.004	67380	0.290950656	67380	0.08048463	67380	16.3685989	67380	1
67390	50.2077942	67390	87.11772	67390	0.162402421	67390	0.004	67390	0.290588081	67390	0.08048463	67390	16.3594437	67390	1
67400	50.1971664	67400	87.088295	67400	0.162487015	67400	0.004	67400	0.289862961	67400	0.08012207	67400	16.3960724	67400	1
67410	50.18123	67410	87.10007	67410	0.1624991	67410	0.004	67410	0.289681673	67410	0.08084719	67410	16.3960724	67410	1
67420	50.21842	67420	87.11184	67420	0.16252327	67420	0.004	67420	0.2911319	67420	0.0799407959	67420	16.4052277	67420	1
67430	50.2343559	67430	87.088295	67430	0.162595779	67430	0.004	67430	0.2911319	67430	0.0799407959	67430	16.3685989	67430	1
67440	50.223732	67440	87.07063	67440	0.162619948	67440	0.004	67440	0.290588081	67440	0.0806659162	67440	16.3319778	67440	1
67450	50.20248	67450	87.11184	67450	0.1625837	67450	0.004	67450	0.2904068	67450	0.08139104	67450	16.3502884	67450	1
67460	50.18654	67460	87.1295	67460	0.162619948	67460	0.004	67460	0.289862961	67460	0.08120975	67460	16.3502884	67460	1
67470	50.2343559	67470	87.11184	67470	0.162644118	67470	0.004	67470	0.290225536	67470	0.0806659162	67470	16.3228226	67470	1
67480	50.23967	67480	87.10007	67480	0.162668288	67480	0.004	67480	0.289862961	67480	0.0806659162	67480	16.3319778	67480	1
67490	50.223732	67490	87.07652	67490	0.162728712	67490	0.004	67490	0.2904068	67490	0.08084719	67490	16.3594437	67490	1
67500	50.21842	67500	87.088295	67500	0.162728712	67500	0.004	67500	0.2911319	67500	0.0806659162	67500	16.3502884	67500	1
67510	50.2077942	67510	87.11772	67510	0.162764981	67510	0.004	67510	0.290950656	67510	0.07975951	67510	16.3685989	67510	1
67520	50.2077942	67520	87.13538	67520	0.162801236	67520	0.004	67520	0.290950656	67520	0.0806659162	67520	16.4052277	67520	1
67530	50.223732	67530	87.1295	67530	0.162764981	67530	0.004	67530	0.290225536	67530	0.08048463	67530	16.3869171	67530	1
67540	50.2343559	67540	87.10007	67540	0.16286166	67540	0.004	67540	0.290225536	67540	0.07975951	67540	16.3502884	67540	1
67550	50.20248	67550	87.088295	67550	0.162897915	67550	0.004	67550	0.290588081	67550	0.08012207	67550	16.3502884	67550	1
67560	50.18123	67560	87.09418	67560	0.162873745	67560	0.004	67560	0.290588081	67560	0.0799407959	67560	16.3319778	67560	1
67570	50.2077942	67570	87.11772	67570	0.162946254	67570	0.004	67570	0.290950656	67570	0.08048463	67570	16.3319778	67570	1
67580	50.21842	67580	87.09418	67580	0.163006678	67580	0.004	67580	0.2904068	67580	0.08139104	67580	16.3502884	67580	1
67590	50.20248	67590	87.10007	67590	0.1630671	67590	0.004	67590	0.289862961	67590	0.08048463	67590	16.3594437	67590	1
67600	50.223732	67600	87.11772	67600	0.163091272	67600	0.004	67600	0.290225536	67600	0.0806659162	67600	16.3319778	67600	1
67610	50.223732	67610	87.10007	67610	0.163091272	67610	0.004	67610	0.289862961	67610	0.08120975	67610	16.3319778	67610	1
67620	50.2077942	67620	87.11184	67620	0.163187966	67620	0.004	67620	0.2904068	67620	0.08084719	67620	16.3319778	67620	1
67630	50.23967	67630	87.11772	67630	0.16324839	67630	0.004	67630	0.290225536	67630	0.08120975	67630	16.3136673	67630	1
67640	50.26092	67640	87.11184	67640	0.16324839	67640	0.004	67640	0.290225536	67640	0.08139104	67640	16.3319778	67640	1
67650	50.223732	67650	87.09418	67650	0.1632363	67650	0.004	67650	0.2904068	67650	0.08139104	67650	16.3502884	67650	1
67660	50.2077942	67660	87.11772	67660	0.16327256	67660	0.004	67660	0.290950656	67660	0.0806659162	67660	16.3594437	67660	1
67670	50.2077942	67670	87.11184	67670	0.163345069	67670	0.004	67670	0.2904068	67670	0.08084719	67670	16.3685989	67670	1
67680	50.1971664	67680	87.09418	67680	0.163369238	67680	0.004	67680	0.289681673	67680	0.08139104	67680	16.3594437	67680	1
67690	50.18654	67690	87.11184	67690	0.163381323	67690	0.004	67690	0.289862961	67690	0.08120975	67690	16.3685989	67690	1
67700	50.20248	67700	87.10007	67700	0.163393408	67700	0.004	67700	0.289681673	67700	0.08120975	67700	16.3685989	67700	1
67710	50.1971664	67710	87.10007	67710	0.163417578	67710	0.004	67710	0.289862961	67710	0.08120975	67710	16.3594437	67710	1
67720	50.2077942	67720	87.1295	67720	0.163478017	67720	0.004	67720	0.290225536	67720	0.0806659162	67720	16.3594437	67720	1
67730	50.21842	67730	87.09418	67730	0.16361095	67730	0.004	67730	0.290588081	67730	0.0806659162	67730	16.3594437	67730	1
